,NBHD,adaptive_n_back.hddm_drift_load,NBHN,NBHT,adaptive_n_back.hddm_thresh_load,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,local_global_letter.global_bias_hddm_drift,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,motor_selective_stop_signal.condition_sensitivity_hddm_drift,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,stim_selective_stop_signal.condition_sensitivity_hddm_drift,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,stop_signal.condition_sensitivity_hddm_drift,stop_signal.condition_sensitivity_hddm_thresh,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,threebytwo.cue_switch_cost_hddm_drift,32HD,32HN,32HT,threebytwo.task_switch_cost_hddm_drift,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s112,2.4083270169,-0.5521728993,0.0508920077,2.6248549723,-0.3930097911,2.25,31.7083333333,0.2,27.4545454545,0.2666666667,-0.5851973529,-0.7807299609,5.0684945928,0.225753025,3.0312926094,-1.1045329784,-5.318162545949543,-3.7507133012487017,5.1037464786,0.2521805907,1.2674728251,0.33333333330000003,0.5,7.666666666699999,0.1333333333,2.0,-0.009000000000000001,-0.5,15.1304347826,0.13530106015,3.0,-0.006313376083000001,-3.1652076038,-0.1133747349,0.45160557409999996,7.5,9.5,2.401874008,0.3640061071,2.1564605968,-0.32295726950000003,0.307777777779,-2.4888581864,-1.7991128621,-0.5629734621,4.194188013,3.3097372122000004,0.1592095331,2.166860127,-0.8893284576999999,4.1867508355,161.0,2.3916188301,0.3492235958,5.0,0.6882799149000001,0.0018032989,0.95,0.0026627253000000004,0.6388888889000001,-1.8444397271102144,-2.7483841522350163,-1.8444397271102144,0.14814814810000002,-0.8004054079999999,0.0391370314,2.0813291066999997,0.34415705049999995,2.4725334895,-0.2748225594,304.3333333333,-0.9504291844,2.9776367,0.2832160862,1.3700972727,42.0,53.0,2.261339314,0.46298056340000004,12.0,1.8824138933,0.34837420350000003,2.6593243494000003,-0.1336346889,5.1769309924,0.3289343738,2.4418289902000003,-2.4273724046000003,0.4987775061000001,0.099011853,-0.0005632158999999999,6.587292972899999,0.4909327235,0.20694354239999999,4.3274756524,0.2275881264,1.5167300647,-0.6742727876000001,233.0,6.8,6.1,254.6666666667,-0.9486662392,2.7131714844999997,0.3062820155,0.5051786845941911,209.6666666667,204.3333333333,-0.3210757562,0.0407821112,3.4336084802999998,0.3244913479,1.5647115209,-5.3333333333,24.2765223771,3.5092937065000003,0.293762097,2.857934663,-1.1404498408,-0.2992613213,2.0671413285,0.2782562259,1.9852999897999999,-0.06427732,1095.1261423761,25.0,7.0,3092.0833333333003,1.0092188856,-0.4457592472,-0.0170323525,0.22448494289999998,0.4926384454
s113,2.4672672569,-0.2182335664,0.0693997958,2.6114292689000003,-0.1978444032,2.484,14.2307692308,0.1333333333,8.7692307692,0.1333333333,-0.3527732068,-1.1949679527,3.8497442512999998,0.3877797009,1.7719233962999998,-0.7137945419,-7.565946404051032,-7.073805258836397,2.8166212246,0.2979925128,1.1759682549,0.33333333330000003,0.33333333330000003,8.0416666667,0.054166666700000005,2.0,0.0001666667,-1.9583333333,7.708333333300001,0.031260434100000005,1.0,0.0008380633999999999,-0.6596410684,0.0042067037,0.9621635233,7.7,6.7,3.5858121388,0.4026342898,2.0070127345,-0.23620143899999999,0.5833333333,-2.0575986106,0.5722786891,-0.23315151239999998,3.5345441135000004,3.5500687213999997,0.2452635057,1.4850083213999998,-1.1652624446,3.6348828618,254.0,59.8991114415,0.8568707964000001,6.0,0.7003479004000001,0.0022545397,0.876083374,0.0026879603,0.6944444444,-4.625581180301964,-4.625581180301964,-3.6646748864517766,0.4074074074,-1.0674754808,-0.1554656344,2.1113469626,0.40438704659999997,1.6257316693000001,-0.3184514089,307.0,-2.6742892429,3.2713386385,0.3363146043,1.8157614214,-11.0,95.635,-16.329745590599998,0.288617244,11.0,2.3800944984,0.4394814668,1.7669477819,-0.2617528296,4.0453433579,0.4386089018,1.2646778606,-1.9650055972,0.5456790122999999,0.0991276793,0.00022004990000000003,9.3618356129,0.6031730272,0.17143829829999999,4.178691823299999,0.34003153550000004,1.4240780765,-0.5247641447,314.5,8.1,6.5,307.3333333333,-0.7688209568000001,4.0056928155,0.4131152389,0.4529028256258436,296.5,311.0,-0.6604826709,-0.1037355682,4.2210156614,0.3862138247,1.4423663960000002,14.5,12.4625462692,3.0758652895,0.37894888109999997,1.4131093800999999,-1.1854247861,-0.1394545046,2.8176843709,0.3444809956,1.4463056183,-0.0004525157,1688.7310606060998,11.0,8.0,3652.6666666666997,0.48644880329999995,-0.6274938199,1.0054922332,0.4616755467,0.23689944850000003
s114,1.7950347244,-0.4016214432,0.038346282599999996,2.6672646469,-0.2075795752,2.15,50.6666666667,0.5,30.714285714299997,0.5333333333,-0.47624476649999997,-0.9894337009999999,3.4180592521,0.35403866869999995,1.9514625835,-1.4142966484,-8.895681468480221,-8.022435670969898,4.1320038239,0.29956790839999997,1.3826474274,1.0,0.0,11.333333333299999,-0.0666666667,1.0,-0.0026666666999999996,-3.3333333332999997,12.083333333299999,-0.0926041667,2.0,0.0014958333,-3.3177083332999997,-0.14285714289999998,1.0919080919,8.1,7.8,2.1172820174,0.4442900339,2.7140344337999998,-0.5908571243,0.8888888889000001,-4.4585485959,-2.120799452,-0.3719338943,3.8121088774,3.7805107662,0.10771178880000001,2.2157153756,-0.8075379761,4.3503317988,191.0,7.6113128603,0.37525354829999996,7.0,0.8469238281,0.0010305459,1.0,0.0007238719,0.6666666667000001,-7.824046010856294,-7.365900695568905,-6.449609932071973,0.7407407407000001,-0.8702484601999999,-0.3698643194,2.0413751385,0.42576598549999994,2.1153891655000003,-0.22451700219999998,407.0,-1.6842823253,3.587538333,0.3138385279,1.5880186028,39.0,90.5,-2.7351233054,0.40501084979999996,16.0,1.9260573542,0.5755109004,1.9312858508,-0.29219867920000003,3.3827771839,0.3841046594,2.7703632169,-1.033466638,0.3797468354,0.05736215450000001,0.0033475784999999997,8.406762724353996,0.7641465922,0.0512231246,3.7885544391000003,0.3101381104,1.9820353609,-0.8449824082999999,272.0,6.6,5.4,390.6666666667,-0.9880324,2.6219686026,0.3173242223,0.7793488964666517,279.8333333333,274.3333333333,-0.39264058729999995,0.006268904699999999,3.9975128972000005,0.3330356061,1.85612119,-5.5,14.6068907563,3.9106127508,0.2869449999,2.4513298173,-1.2072817542,-0.15235463429999999,2.1523677959,0.0496186213,2.082717035091,0.00022884029999999998,2805.53125,-2.0,8.0,5532.666666666701,0.9167450703,-0.48006980549999995,0.9276991823999999,0.5121754442,0.6783154804000001
s115,2.3322185912,-0.5477195401,0.0596035372,2.1738843842,-0.2397947987,1.9,9.714285714299999,0.0666666667,5.28,0.1666666667,-0.5442688864999999,-0.7792828828,2.9038355222,0.31370173809999996,1.3893914613,-1.2382693347,-9.901232097987094,-6.609569489219763,4.7446581107,0.2041235814,1.6125680576,0.33333333330000003,0.0,17.9166666667,0.0416666667,2.0,-0.006666666700000001,-5.416666666699999,14.5,-0.044580384199999996,0.0,0.0009832153999999999,-1.1587462083,0.2903648942,0.7930884972000001,5.6,7.4,2.456338249,0.4479875618,1.6280578278,-0.4631081057,0.1666666667,-1.5489516794,1.0577241841,0.0,5.320134937200001,2.557050633,0.0986232104,2.3999857208,-1.0705413209999999,3.8243251091,176.0,10.925098710999999,0.2565783653,8.0,0.7428085326999999,0.0009563964999999999,0.8442489623999999,0.000928564,0.6388888889000001,-7.365900695568905,-4.625581180301964,-3.6646748864517766,0.5555555556,-1.1355457287000001,-0.031762439100000005,1.8688749705,0.1710132198,2.6172369841,-0.4313992984,323.14666666666795,-1.1012629503470002,2.8664728669010016,0.28846676571399976,1.522265557563,20.66,57.67,-1.9877173394999998,0.4206236471,13.0,1.9663670481,0.35180984270000004,2.0458919625,-0.3233447424,2.8120379514,0.33647993020000005,1.3708845191999999,-2.1282045335,0.30673316710000004,0.0291637467,0.0031589172000000003,6.558475508361,0.4366902148,0.08919192790000001,2.6316462476,0.1962734547,1.1093814125,-1.01119013,294.5,5.6,4.5,317.0,-0.6037842027,2.6632053908,0.1775252935,0.4585561270268828,257.3333333333,332.3333333333,0.0058532644000000005,-0.0523111929,2.0482049742,0.26852720760000004,1.0317627270999998,75.0,-13.573314203699999,2.6085820417,0.23249013920000003,2.0537743901,-0.9164181924,-0.2180814171,1.9819989261,0.26580216019999997,1.3479733024,-0.0219766902,3295.9203703703997,2.0,6.0,4045.2916666666997,-0.2564706713,0.1403710216,0.40113854109999997,0.8538180734999999,0.15314465330000002
s116,2.0760554293999998,-0.4978381307,0.0362204261,2.4362289358,-0.2924286839,1.95,33.368421052600006,0.3666666667,24.263157894699997,0.3666666667,-0.4175263939,-0.7233186726999999,4.7802205787,0.35429232899999996,3.1145265727999996,-0.7171022357,-5.530491571747952,-3.5960804136734965,4.9566182152,0.2802883912,1.4238513435,1.0,0.0,12.291666666700001,0.0208333333,1.0,-0.0008333333,-2.2916666667,24.375,0.0723086627,1.0,-0.0005920942,-2.4468040369999997,0.0722349583,0.9796837705,9.1,9.0,1.6212831676,0.4459981827,2.1093694905,-0.4740276614,0.2705555555539999,-0.6092242912,-0.38770206729999995,-0.4152015081,3.131101777,1.4534807887999999,0.0212628534,2.6066870458,-1.1652624446,3.6348828618,198.0,25.7627506452,0.3968411315,9.0,0.6607891082999999,0.0013086155,1.0,0.0014403329999999998,0.5833333333,-5.553730190361736,-3.6646748864517766,-2.7483841522350163,0.3703703704,-0.7096476734,-0.06021637830000001,0.9948455156,0.453229302298,2.7522477404,-0.4452730082,401.8333333333,-1.1127101678,4.1017179102,0.3231767001,2.3474168821,34.5,37.0,4.671741051600001,0.4809134437,9.0,1.8878248578,0.6193675918,1.9380378475,-0.2674637609,3.2442190554000003,0.47616705979999996,1.8543729746000002,-1.3693695069,0.5685279188,0.0455791214,0.0007094575,7.7071341235,0.638418436,0.1944186069,3.9961816201,0.2901408263,1.8583015655,-1.0966801378,333.5,5.4,7.0,287.8333333333,-1.2648327897,5.0704541204,0.39557408689999995,0.7497149086587751,270.091666666671,302.979999999999,-0.07131942219700001,0.3119109267390001,3.712453463408997,0.33602381890000005,1.8903731509999997,30.58249999999801,43.93602028725,3.7477652259,0.361547623,2.3470186116,-1.4436212273,-0.31916780770000003,2.6948388663,0.3034085346,2.4251349731,-0.1001818565,2299.5104166667,6.0,8.0,4424.8333333333,-0.922860652,-0.26857937600000004,-0.7659315490999999,0.2321860118,0.1341789726
s117,2.270742728,-0.7396030587000001,0.0404807067,2.6301499772,-0.4716910699,1.65,32.5416666667,0.2,9.12,0.1666666667,-0.5392665876,-1.2637497356999998,3.0006950218,0.3155500234,1.3145382698,-1.8465201272999998,-6.906227346865153,-8.060124420423143,4.1050445047,0.27882913060000003,1.6142397568,0.1666666667,0.1666666667,13.875,0.0458333333,1.0,-0.0015,-4.9583333333,16.4583333333,0.0697399527,1.0,-0.0114751773,-3.129636880078001,0.17348051239999998,0.8282910875,6.9,6.4,1.9652575013999998,0.38658453299999995,1.9876028438,-0.34975197350000004,0.4758333333359998,-1.0288647444,-1.191149166,-0.9092231175,3.5016887022000005,2.2148137956,0.0151869771,3.3952651206,-1.0816155204,3.2951286846,182.0,2.3916188301,0.3492235958,5.0,0.691976578833,0.0015391908380000005,0.8565738953370001,0.001919929028,0.5761111111090004,-5.553730190361736,-4.625581180301964,-4.625581180301964,0.5185185185,-1.1410366477,-0.8666894439,1.9261107511000002,0.5041894244,1.8696240953999999,-0.3864467303,402.0,-1.0284077055,2.4359346636000003,0.2845762248,1.2690616162,10.5,37.0,11.294418283499999,0.5464255946000001,9.0,1.8514147496000002,0.547116377,1.855072712,-0.4873978953,3.5282296748000004,0.4066635503,1.5953026504,-1.6839643532,0.5588235294,0.048475155000000006,0.001757802,5.2922322056999995,0.6572294804000001,0.2948619785,3.9597206261,0.27169574150000003,1.9862071052,-0.8481681949000001,335.0,5.8,6.4,210.6666666667,-0.48127799179999997,2.4699486715,0.3173023454,0.4886822637628487,306.0833333333,304.6666666667,0.4229311331,0.23348345690000002,2.8415920868,0.34814496910000003,1.2192332397,-1.4166666666999999,11.3630739173,2.2958604181999998,0.34402044260000003,1.7510526015999999,-1.4945710116,-0.1850241681,0.6190394818,0.1048939316,1.8398711472999998,0.0396493222,1246.1351010101,14.0,7.0,1865.4166666667002,0.09049910213999997,-0.06419898729500001,1.1604349369,0.5525137641,0.1646735439
s118,2.0339595382,-0.4572976799,0.031225220499999998,2.3185133011000003,-0.191444703,2.2,37.652173913,0.23333333329999997,24.105263157899998,0.3666666667,-0.3544506956930001,-0.9082095962339994,2.8959213102819996,0.371074672329,2.068869992952001,-0.6488479716819999,-8.227701756847784,-9.397420834420346,2.2648314175,0.268873846,1.49550942,0.5,0.33333333330000003,26.375,0.0125,1.0,-0.0008333333,-1.9583333333,28.3333333333,0.0198970457,1.0,-0.0005899731000000001,-2.0230528200999998,0.0040588849,0.0369271635,9.6,5.5,1.1324003789000001,0.4116573802,1.7872310471,-0.3710959599,0.6436111111139998,-0.36985389939999996,0.4177857375,-0.2112178171,1.1546483479,0.8115627579000001,0.0895302508,1.4971016240000001,-0.5618994783,2.0912760627,122.0,7.6113128603,0.37525354829999996,7.0,0.7099784851000001,0.0019074814999999999,0.6520933151,0.0020505553,0.7777777778,-7.365900695568905,-8.511264302067357,-8.511264302067357,0.962962963,-1.1842353005,0.1113699675,1.7885918262,0.3592660327,2.085200038,-0.1989815398,370.0116666666701,-0.7215419373850002,2.4755224960650004,0.31619088818600005,1.5933193869519997,28.58,42.62,1.4264395005740005,0.6310827948000001,11.0,0.7133358098,0.22403220559999998,2.3056517779,-0.1933990943,1.8835528519999998,0.43452696049999995,1.7329680602000002,-0.3517334427,0.37681159420000004,0.0043629858,-0.0047477001,4.4801588170999995,0.7213358107000001,0.10054534679999999,1.9407524709,0.29136189544100005,2.501695503,-0.33542867120000003,409.0,7.1,6.6,405.8333333333,-0.5808969175,2.0044376182,0.35467371870000003,0.3666577889464779,347.75,330.6666666667,-0.3641474499,-0.2406645183,1.9228527077,0.3622305872,1.4798210322999998,-17.0833333333,-30.835285124600002,2.6080173126,0.3285256803,2.0678308783,-1.1414872471,-0.2422031154,1.2813254822,0.0352189995,2.3642140763,0.0011970473,1615.8611111111,11.0,8.0,5782.75,-0.329463708966,-0.067417648696,-0.43215554728100014,0.2146047002,0.5358911621
s119,2.0505956859,-0.6353502497,0.0557676411,2.384398253,-0.18730278109999998,1.7000000000000002,36.6666666667,0.30000000000000004,30.6666666667,0.5,-0.380615279,-0.8753687764,2.7160194249000003,0.390765837,2.3301677943,-0.7265127737,-12.240601980427408,-11.073606584105557,3.6834044818,0.2838654514159999,1.6431245875,0.5,0.33333333330000003,8.75,0.008333333299999999,2.0,-0.0186666667,-1.1666666667,19.9166666667,-0.0345803842,0.0,-0.0020998989,0.07502527810000001,-0.0926132267,0.9477616832,7.0,4.2,0.8733734623,0.2130879498,2.1986379947,-0.32910300800000003,0.7011111111170001,-1.7820342986000002,0.2130099325,-0.2208356844,2.2159644869,1.0297368197,0.006897274100000001,1.3552097131999998,-0.8782638345,2.2632218753,117.0,1.2928725743,0.043806033099999996,4.0,0.8186729431,0.0024921941,0.9685546875,0.0027659963000000003,0.6944444444,-8.511264302067357,-8.511264302067357,-8.511264302067357,1.0,-1.055749488,-0.2482098701,1.6362650654,0.4228619016,2.0503612638,-0.2536752068,360.220000000001,-0.8717443954100002,2.5549384364700005,0.3288709679970001,1.5421809565700009,25.615,55.925,3.0975058905909996,0.6063540763,5.0,0.4813763585,0.4855641880170002,2.3036957290999998,-0.26737276880699995,1.1758322523,0.413087096774,2.482879629,-0.2330956605,0.3306451613,0.0301303846,-0.0028595719000000003,1.4879302553,0.5164687373,0.3355735849,2.0516003214,0.2730964528,1.8653925105000002,-0.5872372144,423.0,6.7,6.5,414.5,-0.6798346686,2.0053093953,0.41293200869999996,0.20290097626320733,288.5,283.0,0.4638636689,0.5671142455,2.7843845330000003,0.3755743181,1.6122419964,-5.5,58.5121212121,2.0101857377,0.3305369653,1.9841149671,-1.048853847,-0.1384040008,0.911948089,0.054360236799999996,2.0213187302,-0.0073152862,1910.7420634921,12.09,6.0,2616.1666666667,-0.276533534458,0.015653930742999998,-0.361212818652,0.8143660771,0.5164644405000001
s120,2.2771728947,-0.4383647315,0.0375552423,2.3415359468,-0.15915068429999998,2.85,41.9444444444,0.4,39.3888888889,0.4,-0.29672012719999996,-1.2071855911,2.2496057857,0.39394705189999996,1.4887627118,-0.4215753418,-10.666379315618412,-8.435476808196249,3.2446885899780007,0.2844979900590001,1.5198178546010008,0.6666666667000001,0.1666666667,9.2083333333,0.2291666667,2.0,-0.0081666667,0.2916666667,23.8571428571,0.2825951557,1.0,-0.0119204152,-0.9697231834,0.2942741487,0.5829418564979999,9.2,7.4,0.7089334260000001,0.41947238579999996,1.5698759138999998,-0.4728953849500001,0.0833333333,-1.1959399899,0.2909887908,-0.6130606514,3.2662737683999996,1.5742320126,0.235166426,1.5782478004,-1.2494826612,3.4664424285,181.0,59.8991114415,0.8568707964000001,6.0,0.6866308212000001,0.0015630254,0.9989257812,0.0016732338000000002,0.6944444444,-4.625581180301964,-3.6646748864517766,-4.609202534990781,0.4074074074,-1.1854976287999999,-0.2187712093,1.7077768831,0.34482884350000004,2.0306946824,-0.2713963157,354.7816666666731,-0.9609217079250004,2.7071342650499988,0.313691384681,1.448832823675,27.58,55.955,-16.9551354059,0.4010872021,9.0,1.7297305194,0.417250221,1.8514728619,-0.0261543078,3.4247860291000003,0.3743426886,1.4041192288,-1.1458264153,0.3248730964,0.0010499408,-0.0006191708,10.509428232100001,0.5159439330000001,0.0788728211,3.3351768291000004,0.3013855393,1.5123268433000001,-0.25062544649999996,347.0,6.9,5.4,344.163333333336,-0.6983594554779999,2.410725822440001,0.323740455395,0.379476936856744,376.3333333333,349.6666666667,0.1653818223,0.11778668119999999,1.6261165363999999,0.2036465568,1.5115725801000002,-26.6666666667,-3.0752351097000004,1.9308215547999998,0.34740786570000004,1.2362601425,-1.2903944426,-0.2537645072,1.2091124451000002,0.0466992195,2.0931866913999997,-0.07657762580000001,1563.2765151515,11.0,7.0,2690.75,-0.7416449985,0.2365711012,-0.9462962767,0.546293687,0.2956231123
s121,2.1851458642,-0.3498699738,0.2686577021,1.4210147897,-0.0381099176,2.2,25.238095238099998,0.30000000000000004,27.105263157899998,0.3666666667,-0.2575130791,-0.6993391922000001,3.2760629714,0.3565355853,2.2318840176,-0.38831974560000004,-9.372060796834248,-8.113977611600665,2.7132668949000003,0.26806396120000003,1.2225940322,0.8333333333,0.1666666667,13.291666666700001,0.11029166666499997,3.0,-0.0135,-3.4583333332999997,17.7083333333,0.07709359610000001,0.0,-0.0027758621,-1.9439655171999999,0.0069683718,0.9973275023999999,8.2,7.9,1.8755070198,0.4588811236,1.9314094247,-0.2957207202,0.9166666667,-1.0694588676,-0.8386505992000001,-0.6505874502000001,2.6501544007,2.1266426041,0.3186867507,1.5658334833,-1.2281502863,2.527933836,147.0,7.6113128603,0.37525354829999996,7.0,0.7005129814000001,0.0012941679,0.9036437987999999,0.0016637537,0.5,-8.511264302067357,-8.511264302067357,-7.365900695568905,0.8888888889000001,-0.6865874917,-0.0340454316,1.3151479047,0.5579824543,1.7958819859000001,-0.34882589399999997,364.14666666667006,-0.870850549415,2.739733087237,0.3149620290350001,1.4640504584940004,24.985,41.065,-4.811266900000001,0.7069009184,12.0,1.7389520912,0.5074420893,1.7032577602,-0.3146418654,2.9970951354000004,0.4973623306,1.4339432052,-1.7786503647999998,0.4346733668,0.07855377849999999,-0.0022195099,11.5605104301,0.4490878482,0.184036055,2.0485299384999998,0.2796577822,1.6036069991000002,-0.4313684427,307.0,6.3,6.3,337.9633333333329,-0.721655981154,2.48928914159,0.33244769215000003,0.40810377225221023,317.1666666667,317.65666666667005,0.32007241810000003,0.29355276080000003,2.1140539681,0.2790126496,1.6395914638999998,20.790000000006003,22.341595878000003,2.4889340814,0.45681436329999997,1.5307123749,-1.5677604162,-0.1996749921,1.4443323894,0.2980939676,1.7268323463000002,0.005678458700000001,1940.5,13.0,9.0,2887.8333333333003,-0.1293048053,0.13253307949999998,-0.4766763424,0.5924475333,0.2381674601
s122,2.3417141855000003,-0.4440911391,0.1402290483,2.252821885,-0.166014142,2.8,36.1363636364,0.2666666667,40.6470588235,0.43333333329999996,-0.4625279481,-1.1392359629000002,3.1749809571,0.3705278524,1.6700794280000002,-0.9530869226,-6.572054983087659,-4.344977369716388,4.5164039982999995,0.28272713520000003,1.1067319885,0.1666666667,0.33333333330000003,20.4583333333,0.054166666700000005,2.0,-0.0135,-2.0416666667,25.9583333333,0.1305963604,1.0,-0.0001832931,-0.0065775048999999995,0.2114445945,0.1478216845,6.8,7.9,1.8105291562,0.355929127,1.7258303262999999,-0.4476457242,0.2652777777790001,-2.4244699195,0.42756476479999994,0.1976700244,4.9247948884,2.5733162253,0.0078226697,2.5846065879,-1.2890129855,3.38738178,179.0,59.8991114415,0.8568707964000001,6.0,0.7210472106999999,0.0009410964999999999,0.7326921225,0.0012031533,0.7222222222,-3.3503981607073525,-2.067339257049917,-1.8444397271102144,0.0740740741,-1.2135388261,0.26417228930000003,2.0471245472,0.4141683409,1.6898112091000002,-0.3127321232,361.0,-0.49722573979999996,2.4844214093,0.30041982829999997,1.356382847,33.0,43.5,5.0101947974000005,0.671919312,11.0,1.6551490013,0.4091782342,1.5813033371,-0.30484577700000004,2.9282243818,0.4108675110800001,2.7148327758999997,-0.6270177122,0.5012345679,0.038623364199999996,-0.0026708126,1.0,0.5984442748879999,0.1,4.1761432122,0.2866268788,1.3131301597,-0.7354096364,300.0,5.8,5.5,349.0,-0.7458185095000001,2.4837845972,0.3257825768,0.16655467190814294,276.6666666667,294.6666666667,0.1676881486,-0.1425531821,2.2783450291,0.2945168925,1.2105129611,18.0,-18.076604911700002,2.368746507,0.2757846776,2.1706715652,-0.7005004787000001,-0.1397556855,2.3125243633,0.30980892649999997,1.4546307893000001,-0.0146789041,2471.875,-4.0,6.0,5343.25,-0.26508186310000004,-0.6010801122999999,-0.3090998497,0.8716430231000001,0.6248906151
s123,1.8914100233,-0.5033949107,0.036288571299999996,1.7805515749,-0.115656825,1.3,25.5714285714,0.30000000000000004,28.88,0.1666666667,-0.4998937081,-0.9288575848999999,2.3496987776,0.3266178434,1.0589485546,-0.8586515842,-8.22691187492792,-5.3981795148590965,1.8957671191999999,0.2634988277,0.8997932959,0.0,0.1666666667,14.958333333299999,-0.2208333333,1.0,-0.0011666667,-3.375,22.0869565217,-0.0346674877,2.0,-0.0071482759000000015,-3.4895320197000004,-0.4880753786,0.6414462781,9.2,6.8,1.1850826146,0.3716065188,1.3462928124000002,-0.5312169029,0.055555555599999994,-1.9232956458,-1.6730388606000002,-0.7848481348999999,2.4311508684,2.2990321532,0.2836278219,1.1262881644,-1.0705413209999999,3.8243251091,147.0,2.3916188301,0.3492235958,5.0,0.63859272,0.0016944567999999998,0.7497940062999999,0.0021338437,0.3888888889,-2.7545573065347257,-2.7483841522350163,-2.7483841522350163,0.22222222219999999,-1.0909669095,-0.2208044255,1.5028370804,0.31429752780000003,1.2584366769,-0.2611970293,261.3333333333,-0.7413108156,2.0062047948,0.2951540177,1.1772549633,7.0,18.0,4.946610342041001,0.3752646685,4.0,0.4822785118,0.2719220116,1.453480429,-0.1560831036,3.0517388451999996,0.3813205672,1.1094540649,-1.8842404519999998,0.4310344828,0.0366470458,-0.0005628315,3.0589724267,0.5866703069,0.417625101,1.5058070156,0.27564214270000004,0.96384748,-1.5056188983,306.0,4.9,4.4,407.5,-0.2002224266,1.5178343604,0.30211885675500005,0.5859131715645048,257.8333333333,263.6666666667,-0.1799301023,0.0911005515,2.2132254291,0.2736592507,1.3324569206,5.833333333300001,13.1245841495,2.5617274475,0.2998896494,1.7150032524,-1.5487194780000002,-0.2131534794,1.080719738,0.2618179117,1.3030443785999999,-0.031777859500000005,2438.8729166667003,13.0,5.0,4646.0,-0.5492166028000001,-0.252181945,-0.8609527761,0.3547658628,0.1683752471
