,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,bickel_titrator.auc_large,bickel_titrator.auc_medium.logTr,bickel_titrator.auc_small.logTr,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta,holt_laury_survey.risk_aversion,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s451,1.7780311366,0.2821827886,1.7623186671000002,2.8,33.15,0.33333333330000003,21.0526315789,0.3666666667,-0.6042832661,-0.4116850334,4.111875851600001,0.35930681560000005,2.6144994693,-1.522889147,0.9062517123,-0.3801604209712025,-1.6655010359705884,-10.703747894852288,-9.056748419636634,4.9487050171,0.2779302513,2.423523505,1.0,0.0,7.166666666699999,0.17500000000000002,2,-0.0033333333,-4.1666666667,11.208333333299999,0.0728125,1,0.0014125,-4.446875,-0.2929504469,0.8424824157999999,8.1,7.7,3.0006509822000003,0.5988382137,1.8329482077,-0.5924648201,0.6388888889000001,-2.1638175456,0.483086396,0.0,5.320134937200001,4.0044427745,0.209281688,3.8767577396,-0.7017421781000001,4.5619233948,284.0,59.8991114415,0.8568707964000001,6,0.8120998382,0.0008232849000000001,1.0,0.001004076,0.6666666667000001,-8.511264302067357,-7.365900695568905,-6.449609932071973,-0.274521014,1.6658730673000002,0.4044229967,2.2544474396000003,-0.4842276121,327.1666666667,3.6513254924000003,0.3442839196,1.4812187471,12.0,46.0,2.9855971223,0.5720845845,15,1.7078201669,0.7008633948999999,1.876764869,-0.462531517,3.5761705112,0.4804562441,1.7290777941000002,-1.4526316688999998,0.6136919315,0.1074973414,0.0036813803,7.304887752000001,0.6188430231000001,0.2420730396,3.0588483785,0.3130937596,1.8501864525999998,0.6021526790999999,334.0,5.1,4.8,282.1666666667,3.2027374106999997,0.29734334149999997,0.9527535768718588,254.5,268.1666666667,3.1161298414,0.34065821009999997,1.8192037811,13.666666666700001,27.927693314899997,2.4497618732,0.3518513521,1.5379057341,-0.3996278651,-0.6940884849000001,-0.3897963585,1.7860938583,0.34945622950000005,2.0875829788,-0.1150002017,-0.2838889994,2854.575,-2,10,5443.25,0.4374843443,-0.28326783839999997,0.1131443243,0.8526234898,0.4166756709
s453,0.2870658168,0.0591568904,1.7551856124,1.25,23.5,0.2666666667,34.375,0.4666666667,-0.458275776,-0.4069060669,3.4380422573,0.26156768480000003,3.5070350248000004,0.0311660672,0.4286258562,-3.3047592591335557,-3.4183034751756423,-6.229260624286583,-3.44236657394858,3.8517953112,0.3666114368,1.5051302076000002,0.1666666667,0.33333333330000003,14.791666666700001,-0.0208333333,0,-0.0008333333,0.20833333329999998,21.681818181799997,0.1528571429,0,0.0038857143,0.6714285714,-0.0862998558,0.7578414590000001,6.9,4.1,0.6964512324000001,0.3691031004,1.7102370911000002,-0.3727743325,,-2.1822721417,-1.6452085694,-0.8209008483,2.887653143,1.5378098669999998,0.2448188316,2.1296154279,-1.0705413209999999,3.8243251091,107.0,25.7627506452,0.3968411315,9,0.9735351562,0.0027045476,0.977734375,0.0030724254000000003,0.3611111111,-1.3862943611198906,-2.067339257049917,-1.3862943611198906,-1.0246138887,1.6456183293000002,0.397060184,1.9218767744,-0.0604238572,,,,,,,,0.6563796772,3,1.0957548223,0.4981418546,1.6126636572000002,-0.35996552730000003,2.6475212797000003,0.40528231119999997,2.2440690294,-0.8787728973000001,0.3955223881,0.0101389958,-0.0005025465,25.013094339699997,0.6623150004,0.0144935753,2.3892013393,0.3318818934,1.8953895031999999,-0.0927889771,388.5,5.1,4.8,294.0,2.9164915222000003,0.4237025946,0.487506257873112,334.3333333333,306.0,1.3626711873,0.34906816310000005,1.5043733656,-28.3333333333,119.15094860299999,3.1084240274,0.34536603650000003,3.2959782548,-1.0615342645999999,,,,,,,,1890.2516666667002,2,8,3717.8333333333003,,,,0.8562071306,0.32643855780000003
s456,1.0731234361,0.2057397815,1.0268801294,1.15,31.8260869565,0.23333333329999997,17.347826087,0.23333333329999997,-0.3521502425,-0.38894964649999997,2.7292878838999997,0.14484291970000002,3.0405670142,-0.567791856,0.43844178079999996,-2.2808705152288296,-2.209940355053118,-7.897397115660228,-5.710213338405848,0.8003461183,0.2441755801,1.4175405143000002,0.5,0.33333333330000003,11.208333333299999,0.0625,0,0.0045000000000000005,-1.4583333333,7.875,-0.0297900262,0,-0.0025249344,-0.030183727,-0.2887919463,0.6605201342,7.5,8.4,,,,,0.44444444439999997,-1.1867884624,-0.7277376445,-0.4858981676,2.6550388022,1.5368022145,0.1788509439,1.6395421115,-0.8728782134999999,2.4019006419999998,114.0,0.0331595576,-0.6040336064999999,3,0.6504592895,0.0013474370000000002,0.6574838638,0.0010097058,0.5,-3.699084953519831,-2.067339257049917,-1.3862943611198906,-1.7340171325,1.1901532435,0.43110329,1.498168995,-0.0568160841,261.0,2.9903330645999997,0.3259149153,1.9597978555,-5.0,170.0,,0.4490968186,5,1.0696454123,0.6527793537000001,1.818703631,-0.4867885414,1.0653530678,0.042854875199999996,2.4374121698,-0.49669197649999997,0.3324099723,0.0477620563,-0.0026408414,11.0391080415,0.7297048827,0.04556544269999999,1.5528615571000002,0.2253632175,1.6201288593,0.0833644506,334.5,6.4,4.9,439.3333333333,1.4808382969999998,0.0671179707,0.6427100321011721,239.3333333333,299.3333333333,1.478487085,0.206934795,1.5650627885,60.0,9.1486486486,1.8817185449,0.5042397999,1.4726655806,-1.0352793238,-0.7529226364,-0.16809858589999999,1.3051509817,0.3661428781,1.4610471904,-0.5349143123,-0.5862551215,1667.3,4,9,5433.6666666667,-0.5793859897,0.0973067134,-0.290284783,0.14533620360000002,0.3308138323
s467,1.3063865968000001,0.08818922960000002,1.8316553611,2.45,19.4583333333,0.2,35.2380952381,0.30000000000000004,-0.1324944741,-1.1538238537999999,3.7403755900999998,0.3795365132,1.8583802806,-1.6228107711000002,0.0315359589,-3.39631207522769,-3.2837797087426086,2.934594733350845,-2.5146150917450085,3.3543457701,0.31535284950000003,1.3961002565,0.33333333330000003,0.5,10.0,2.2204460489999999e-16,0,1.2576745200000002e-17,-2.2204460489999999e-16,12.208333333299999,-0.086547619,2,-0.0017714285999999998,-1.4428571429,0.0093761045,0.1765506634,2.3,4.5,1.6905980498000002,0.29643892980000003,1.6784680338,-0.7663204257999999,,-0.8954651261000001,-0.3612978156,-0.16358795580000002,2.6278746724,2.1721861135,0.2688831251,1.4178010901,-0.38268909409999996,3.9238172268000002,105.0,46.062695462700006,0.8291899447000001,10,0.7222919464,0.0013473894,1.0,0.001678942,0.5,-1.3862943611198906,-1.3862943611198906,-1.8444397271102144,-2.1242495631000002,1.3568145122,0.4061407471,1.2773210574,-0.10705947769999999,265.5,2.1263114366,0.3632524334,1.2608315824,-59.5,18.5,,0.4967357629,1,1.3736429144,0.4243014396,1.7038270746000002,-1.0260278178,2.3323477365,0.1445725682,3.0016388086,-0.7321674878000001,0.3830845771,-0.0138866672,0.0002085696,63.7609200119,0.6993172356,0.006887294300000001,3.0839766874000003,0.2921520648,1.8522784804,-0.6073219848,425.5,5.8,5.4,354.1666666667,0.9644488006999999,0.445073612,0.21867762196029306,238.1666666667,245.3333333333,2.9515356356,0.33612229439999997,2.1149558688,7.166666666699999,-90.4411106135,2.7376268561000003,0.337054888,2.0492885337,-1.3086877368,-0.44001135799999996,-0.48824866079999996,1.4939321912999999,0.3175061502,1.7637945597,-0.156985924,0.2154185566,2645.3575757576,6,6,3869.3333333333003,-0.9423798351999999,0.5686472208000001,-0.8100984032999999,0.4516486635,0.1724203359
s469,1.0203415738,0.305674748,1.3470694254,1.9,30.909090909099998,0.2666666667,19.9565217391,0.23333333329999997,-0.4542686857,-1.2240466318,3.483221486,0.3737976885,1.8516524753,-1.3178909219,0.06468065070000001,-2.8910483557368702,-2.304384656237122,-5.2159247513020635,-3.6188142420563727,4.8518998276000005,0.28860632280000004,1.6415792229,0.1666666667,0.33333333330000003,15.458333333299999,0.1458333333,2,-0.0025,-4.2083333333,18.375,0.12150515029999999,2,-0.0023287786,-1.4192768552,0.08938327720000001,1.0389658639,6.1,5.2,2.4431622439,0.45245174299999996,1.3819319072999998,-0.449775515,,1.2049077492,0.0320000702,0.1910395678,4.9380558016,3.7381469132,0.33761818740000005,2.6244648041,-1.2890129855,3.38738178,182.0,10.925098710999999,0.2565783653,8,0.7059070587,0.0017827435,0.7587882995999999,0.0018790961999999999,0.5277777778,-1.3862943611198906,-1.3862943611198906,-1.8444397271102144,-1.4692700359,1.940824305,0.4099954662,1.3690570043,-0.5299431457,309.8333333333,3.743250517,0.3798092144,1.4865312536000002,11.5,59.0,-6.360389508200001,0.4702995245,12,1.8571645675,0.5494880467000001,1.4772462231999999,-1.1500481508,3.865282267,0.45187830009999996,1.5479292759,-2.7984060797000003,0.5220588235,0.08372277110000001,0.0018318129999999998,6.8635573121,0.7285170443000001,0.2303556387,4.4841930151,0.34196511760000003,1.6155123356999999,-1.1395369537,302.0,5.6,6.0,258.6666666667,5.757715470499999,0.39437706619999996,1.067406932780811,267.6666666667,246.6666666667,4.7575227364999995,0.3204984878,2.2609256603,-21.0,24.7501551831,3.1119686824,0.34621867040000004,2.4767510709000002,-1.0574040629,-0.4701761318,0.4916505581,2.1844132144999997,0.34252998500000004,1.6472096448,-0.8133224941,-0.5457163394,2069.5433333333,7,8,4204.8333333333,0.3838811407,0.7388092502,0.2513447307,0.17599690240000002,0.2465153723
s471,0.9698590447,0.1878313818,1.5686400321,1.85,35.0952380952,0.30000000000000004,36.722222222199996,0.4,-0.4400724772,-0.9910808084,3.8100005767,0.39593779,2.9991827613,-1.3920069326,0.4404280822,-2.202274980077484,-2.327077810689733,-7.250972048920912,-5.9151773625918675,3.6454943280000003,0.2939398453,1.6649347923,0.0,0.8333333333,15.208333333299999,0.1041666667,0,-0.0021666667,-1.125,19.625,0.1258865248,1,0.0024255319,-2.0921985816,-0.2363561576,0.6028025338,7.5,9.4,2.2923321591,0.3924046718,2.5939323378,0.08574228610000001,0.0833333333,-2.5477879152000003,-1.9900170708000002,-0.9092231175,3.5016887022000005,2.4491970855000003,0.2281341742,1.5454365197,-0.5622446405,3.8597451276999997,144.0,2.3916188301,0.3492235958,5,0.7918487549000001,0.0014158977,0.8559463501000001,0.0015126755,0.44444444439999997,-1.8444397271102144,-2.9200865656079302,-2.7483841522350163,-0.6655039586,1.2860760893,0.47670271770000006,1.4554642454,0.0254088985,,,,,,,19.3462317892,0.6017069247,4,1.4734288057,0.5244557473,1.8941160953999998,0.0021446929,3.0610839159,0.5015049404999999,1.7799828569,-4.3728880566,0.4753694581,0.07929162049999999,-0.0031327890000000004,4.4861485443,0.8116459240999999,0.2891779919,4.6481665071,0.2474816497,1.840180393,-2.1150696884,372.5,6.3,5.3,,,,,272.0,299.5,3.5630129052,0.33874084190000003,1.6631775950999999,27.5,16.1920387712,1.9629218953,0.46103151859999997,1.6440107881,-1.9861817129,-0.4304243259,-1.2142734048,1.2049700838,0.31276052239999996,1.5379870621,0.0049942041,-0.5027066651000001,2350.2916666667,3,10,4079.25,0.1107832151,0.035301902600000004,-0.6300115197999999,0.8775883334000001,0.3509380512
s473,0.94812034,0.1596042416,2.317777057,2.15,42.3913043478,0.23333333329999997,31.294117647100002,0.43333333329999996,-0.6526223694000001,-1.0216110909,3.5087679243000003,0.34557998910000004,1.7966084034999998,-0.7085623942,0.5029075342,-1.5603216433474192,-1.7267416109283993,-7.9094868036773756,-5.485954546265852,2.9016898420999997,0.28038708360000003,1.6163059267,1.0,0.0,10.875,-0.0458333333,2,-0.0075000000000000015,-3.2916666667000003,11.791666666700001,0.1176190476,1,-0.0120380952,-0.0571428571,-0.3012737123,0.8530298915000001,7.1,8.4,1.8212497904,0.40933767979999997,1.945413354,-0.1051258567,0.6944444444,-3.7655166094999997,0.3993264925,0.3298219498,4.6604910377,1.9707723684,0.0056165824,2.1087285968000002,-0.5749801717,4.308399382,217.0,2.3916188301,0.3492235958,5,0.7911956787000001,0.0020816544,0.8884689331000001,0.0027746604999999997,0.6666666667000001,-7.365900695568905,-6.449609932071973,-7.365900695568905,-0.573598766,1.6273592346,0.4967909499,1.7390538643,0.081555418,400.1666666667,3.5742652006999998,0.3184577427,1.2091737149,30.0,11.0,19.895253874,0.45612398509999996,18,1.579039166,0.5307215239,2.0195551437,-0.9244880616,2.4650503928,0.4150713083,2.2737004965,-1.4390173021000001,0.4502487562,0.1067935186,0.0008628856000000001,9.4255130064,0.5609821939,0.21362895350000002,2.6123881187999998,0.28795461310000003,1.4664458042,-0.8403440981,272.0,6.6,5.3,,,,,228.8333333333,263.0,4.4252725682000005,0.3306573816,1.6731715053999998,34.1666666667,55.02966101689999,2.8655642111,0.3299786892,1.8551509093,-1.3807024059000002,-0.39817997479999995,-0.3988721011,1.664499882,0.3223846331,1.9717204922,-0.053195882,-0.0204987216,1482.1968614719,17,5,2023.8333333332998,0.6292150716,-0.0444788447,1.2456672092,0.16769827610000002,0.3507380453
s477,0.7699102192,0.0969724663,1.2193632836,1.45,47.375,0.4666666667,25.4615384615,0.5666666667,-0.39043685409999995,-0.8888500285000001,3.3427527983,0.3158050141,1.8688971481999999,-1.0748362006999999,0.1202431507,-3.1691483953073285,-3.2352767096069215,-6.243737726272242,-4.176273663517831,4.4188158706,0.2391740804,1.8075409528,0.33333333330000003,0.33333333330000003,15.0,3.885780586e-16,1,1.214306433e-17,-5.0,15.0,0.1049450549,0,0.0047435897,-0.8525641026,-0.0031728826,0.8846753159,5.9,4.2,1.7555592135,0.4238470893,1.9200734031,-0.34736470659999996,,-4.1308195929,0.41184514829999996,0.0,5.320134937200001,2.8174700227,0.0831139667,2.0253831528,-0.8893284576999999,4.1867508355,110.0,3.8594254336,0.1210723489,4,0.7323261261,0.0018050048,1.0,0.0021544391,0.0833333333,-7.365900695568905,-8.511264302067357,-7.824046010856294,-1.0105320708,1.4674656335,0.4098678445,1.5361905031,-0.8900714376000001,,,,,,,,0.5929517895,2,1.3466031969,0.4659163292,1.4951984487999999,-0.349525884,3.6343090096,0.3749266217,1.5625746176000002,-3.4076968636,0.4523227384,0.054487639,0.0004481254,6.5416846349,0.6131646688,0.2506783969,3.1071983274,0.2792718333,1.1758636194,-0.8057695709999999,284.0,5.4,4.9,337.1666666667,2.5740056087000003,0.3157518734,-0.053846859540594164,267.8333333333,296.3333333333,2.0761533022,0.3092276738,1.0428324229,28.5,-5.1225,3.4525469280000003,0.27352239700000003,1.8269811474,0.3247195323,,,,,,,,1931.8958333332998,2,10,4056.0833333333003,-0.36227697770000006,-0.2651081979,-0.6453637256,0.2451191498,0.3387585067
s481,1.6405999996,0.1373346502,1.7251809863999998,3.0,30.944444444400002,0.4,15.45,0.33333333330000003,-0.4612499597,-0.6534255401,4.1561411569,0.2541778926,3.4802201848000003,-1.1120471911,0.9062517123,-0.11232726911561497,-0.03173986057298802,-10.510600166363616,-10.291594194348146,2.6119999539,0.2263330465,1.8231449640000001,1.0,0.0,9.125,0.0208333333,2,-0.008833333300000001,-3.0416666667000003,8.625,0.0054597701000000005,2,-0.0078817734,-2.184729064,-0.2235576923,0.8107060850000001,8.7,8.3,2.1618220737000002,0.3985328767,2.0508695448,-0.3878040029,0.8611111111,-0.7453189577,1.7108840472,-0.3719338943,3.8121088774,2.334608001,0.1708871491,1.9557322469999998,-0.9928100529,3.4727396196,154.0,59.8991114415,0.8568707964000001,6,0.7689626694,0.0018402835,0.8969497681,0.0020857331,0.5833333333,-8.511264302067357,-8.511264302067357,-6.449609932071973,-1.3692538263999998,1.7800877326000002,0.3814935543,1.6726908852000002,-0.7304926897,298.5,2.7148761748,0.3126729516,1.2209929112,58.0,14.0,1.1310270473000001,0.5356776273,8,1.4279498846,0.3924888915,2.0563791371,-1.0154987394,3.0425637945,0.3725524921,2.0182455483,-1.3855318867,0.4074074074,0.0215203353,-0.0012299333,4.2497329986,0.5131779757,0.2894620275,2.0647198288,0.2687512916,1.557326517,-0.7692786506,340.0,6.4,5.8,271.5,2.7217028920999997,0.2332668738,0.4262661841740585,355.3333333333,257.3333333333,2.2054127269,0.2564221215,1.385464101,-98.0,67.6366316565,1.7731107468,0.3022951383,1.9481844950999998,-0.0997151352,0.29511458900000004,0.0322296856,1.4965912533,0.27325548980000003,2.1860633028,-0.6099879831,-0.08896250900000001,1842.8214285714002,21,6,3380.8333333333003,1.160891254,-0.5010745199000001,1.2470806038,0.3950589059,0.3003962986
s484,0.7985622361,0.35568716440000003,1.4713040080000002,1.6,25.6363636364,0.2666666667,11.4210526316,0.3666666667,-1.0246556658,-0.5934166818000001,3.5766271574,0.4589426753,1.4965904184,-0.2760142761,0.9062517123,-1.8129498743625936,-3.1478302665850384,-10.337531163536294,-6.4466661410066735,2.9541531262,0.2633568054,1.9383638106,0.1666666667,0.5,5.1666666667,-0.008333333299999999,1,0.0003333333,0.33333333330000003,6.833333333300001,0.0443115029,0,0.0021209068,0.10978169609999999,0.5091879832,0.0728056133,6.7,6.1,1.4728768606,0.3986548383,1.9429554366,-0.9002139926,0.055555555599999994,-3.3212252015,-1.8814119975,-0.2472591752,3.4966902425999997,2.1739185446,0.1370618513,2.456075629,-0.915317409,2.6399906271,140.0,7.6113128603,0.37525354829999996,7,0.7403660298,0.0016447946,0.6757835865,0.0011417873,0.5555555556,-4.625581180301964,-4.625581180301964,-3.6646748864517766,-0.7999493453000001,1.3989368088999998,0.4879491831,1.5595621620000002,-0.7455941912,,,,,,,,0.7056337253,5,1.1544136131,0.6176243421000001,1.8775668327000001,-0.25644021510000004,2.4365322299,0.46636261409999996,1.6404776047999998,-1.3335818202,0.3759213759,0.0723142199,0.0014017685999999998,1.0,0.0,0.1,2.8341595657000003,0.3134315283,1.2000863572,-1.2140497704000002,345.0,6.0,4.2,319.1666666667,2.7407123449,0.39257335579999997,0.13624221103395553,333.6666666667,320.0,2.676306228,0.4223315185,1.1651697228,-13.666666666700001,31.117962925900002,1.6829271424,0.3614803644,1.9984742675,-0.7330804870000001,0.25138943739999997,-0.2048504896,1.0926943705,0.140795002,1.9322082883,-0.5557496125,0.29505168379999996,4542.7875,2,7,5588.916666666701,,,,0.1814256392,0.1833066869
s489,1.7610442019,0.34871483909999995,1.6606258433,2.6,11.8888888889,0.1,17.3846153846,0.1333333333,-0.057784735999999996,-0.49066395240000005,3.6011079167,0.4560357509,2.6480424075,-0.3824946458,0.0385128425,-3.464038713440712,-3.464038713440712,-2.2101837196682896,3.2741078444730087,3.0730968313,0.3053566893,1.6999926338,0.33333333330000003,0.5,2.375,0.0125,2,-0.0061666667,-0.875,2.25,0.0405172414,2,-0.0021034483,-0.525862069,1.0175955364,-0.4409014401,8.8,6.9,0.637528713,0.5359175073,1.6710954166999998,,,-1.6847454386,-0.2988742043,0.4958381373,4.3284586626,1.7985359282000002,0.4479620286,1.6027290938,-0.9437793146,3.5708010963,116.0,46.062695462700006,0.8291899447000001,10,0.7401384830000001,0.0013557319,0.9961593628,0.002099032,0.6111111111,-1.3862943611198906,-1.8444397271102144,-3.6646748864517766,-0.3805005461,1.6331436729000002,0.5179206459000001,2.2963079657,-0.1134216247,336.5,1.9845153607,0.1140269045,2.6015922958,11.5,117.0,1.0027270213,,5,1.0419848235,0.6982694115000001,2.0886393156,0.3968940776,3.3588394810000004,0.0868848863,4.4895448204,-0.3935759999,0.4663341646,0.0082851316,-0.0010504403,3.2910035784,0.6715592787000001,0.2887824824,3.6824683361000004,0.2908603469,2.1389612868,-1.1300146706999998,361.0,5.5,5.8,384.0,1.9762814147999999,0.3035821537,0.780622959706532,325.1666666667,395.0,1.8529982936000002,0.3796958679,1.5832995847,69.8333333333,8.1430491767,1.4265091363999998,0.4279732214,1.7752939609,-0.6692756375000001,-0.18103272269999998,0.0907517068,0.7872733440999999,0.0114114306,2.842481088,-0.19165570559999998,-0.5489935662000001,3044.3928571428996,-3,6,6498.727272727299,-0.5724547936000001,0.28661314120000003,-0.24102756649999998,0.8858800486,0.1681880179
s492,0.9824459818,0.24360068280000002,1.3473419080000002,1.7000000000000002,23.0869565217,0.23333333329999997,15.3846153846,0.1333333333,-0.9099638126,-0.6297441739999999,3.389338557,0.4188770098,1.6464983203,-1.4895845923,0.0384109589,-3.4539156287074277,-2.2264488465371817,-3.1741931133159618,1.2660237063187003,3.7656403155000002,0.2857116301,1.6232811232,0.33333333330000003,0.1666666667,15.5,0.31666666670000004,2,-0.0056666667000000006,-2.4166666667,9.2083333333,0.1402932255,1,0.0019676441,-2.3216380182,-0.2897251956,0.8299916269000001,10.3,7.3,2.35671785,0.4230840917,1.7508822852,-0.7024233219,,-1.5504737721,-0.0983952618,0.0,5.320134937200001,3.2356920361,0.1460739714,2.8527577312,-1.0170844173,3.9312389163,224.0,46.062695462700006,0.8291899447000001,10,0.7901260376000001,0.0012826473,0.9,0.0012424709,0.4722222222,-1.3862943611198906,-1.3862943611198906,-2.7483841522350163,-0.8533729961000001,2.1633411682,0.4503356977,1.5268691677,-0.2075533212,,,,,,,-8.571418254500001,0.3720471838,4,1.7375223584,0.4014910148,2.2014699787,-0.3088881778,3.3508730047000004,0.4042724421,1.9459472687000001,-0.2525030935,0.4365853659,0.036198213199999996,-0.005027654800000001,4.3847502889,0.4637827607,0.2060251514,2.5563646125,0.3540417473,1.4379817001,0.2351364442,327.0,5.7,5.6,,,,,330.1666666667,324.0,3.3115655518,0.36524779409999997,1.3380397489,-6.166666666699999,-3.656641604,1.9058224752000001,0.3399258242,2.0003735862,-0.8331187942,-0.07578243750000001,0.0306850983,0.4093022217,0.056635682699999995,1.5604892769999998,-0.2014859246,-0.7313873174000001,2599.3148148148002,13,8,3723.5,-0.5887847144,-0.1512273791,-0.6193239837,0.6933736886,0.47983488770000005
s495,1.1414110493,0.27765831750000003,1.6971915045,2.2,39.9090909091,0.2666666667,13.8095238095,0.30000000000000004,-0.2524546044,-1.0552214626,3.8277144258999996,0.3754616646,2.4722195479,-0.2947378162,0.4448535959,-1.2154193453969069,-0.8186638107432009,-9.008429445918043,-7.253012369688496,3.5265098648000004,0.3157499467,1.6727772372,0.6666666667000001,0.33333333330000003,18.7916666667,-0.0625,1,0.0008333333,-6.791666666699999,23.5,0.0614764141,1,-0.0011325301,-4.6355932203,-0.0758848617,0.9060378039,7.7,5.7,1.8937728824000002,0.46481045159999995,2.7205984506,-0.4345533182,0.6666666667000001,-1.8135079114,-1.2830440459999999,-0.7962484724000001,3.7276379925,2.0834455553,0.1311396433,2.9936566313,-0.6807759697,4.096807786,190.0,59.8991114415,0.8568707964000001,6,0.8790130615,0.0015840798,1.0,0.0015111806,0.5,-5.553730190361736,-4.625581180301964,-5.553730190361736,-0.6269594061,2.4888403863999997,0.3706976218,2.6205477347,-0.4517136987,486.6666666667,2.5942078813,0.3424462693,1.7391483544000002,68.0,54.5,,0.6830312686000001,9,1.5151913308000002,0.7124456859999999,2.5512263686,-0.3114524528,2.3331774897,0.3799819451,2.1138398166,-1.2147330295999998,0.5351758794,0.0761234764,0.0020636457,5.8430171074,0.6413778817,0.19391716969999997,2.6521338496999998,0.3056055476,2.4129268426,-0.6829460011,345.5,6.3,6.8,532.0,3.9470100132,0.3443379072,0.7317896861026505,,,,,,,,2.5304424144,0.29451741719999996,3.4361622784,-0.30036907399999996,-0.1809028682,-0.07104335240000001,1.6136473283000001,0.28600784090000003,2.5720616743,-0.17964552020000002,0.2329165543,3024.8958333333003,6,6,4755.0909090909,-0.7404496356999999,0.3842591967,-0.5298413044,0.29900124920000004,0.1994789565
