,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s134,0.5046477164000001,0.0071710394,1.6587870763,1.6,39.5714285714,0.30000000000000004,30.133333333299998,0.5,,,,,,,-6.88662921409046,-6.890517310161832,1.6186152186000002,,2.4399372207,0.0,0.5,11.333333333299999,0.008333333299999999,1.0,-0.003,-2.6666666667000003,9.75,0.1327169275,0.0,0.000416582,0.5387116439999999,0.10114715029999999,0.5271829661,6.0,5.1,0.9659859389,0.4841121092,2.076665764,-0.47145332149999997,0.8888888889000001,-2.8304289554000004,-2.5049732303,-0.5758812918999999,2.3976140302,1.3901286141,0.012187596399999999,1.7120475222999998,,2.140176784,161.0,6.0,0.6735941409999999,0.0014913662,0.6329486847,0.0014934457999999998,0.5,-7.365900695568905,-7.216036463840166,-7.365900695568905,,,,,,318.5,1.923997536,0.33899894540000003,1.4961488607,25.0,41.0,,0.3035844954,6.0,0.4673366834,0.088843789,1.6918320655,,2.1846476086,-0.32335629520000003,,5.8,5.5,330.3333333333,2.0387463421,0.2627890037,0.5305075305404474,299.6666666667,258.8333333333,1.7607445499,0.2374770963,1.6021892207,-40.8333333333,56.3917303792,1.9934546953,0.3041731789,2.5372503062000002,-0.6329143629999999,2165.2893097643,12.0,6.0,3437.8333333333003,-0.5955617647,-0.060272875700000006,-1.1217714775,0.1430183313,0.1346332116
s136,1.2858208141,0.26354762400000004,1.8048938059,2.5,30.35,0.33333333330000003,14.916666666700001,0.2,,,,,,,-8.4654227109001,-6.036455804270767,5.3336214171,0.2319023209,2.215576553,0.8333333333,0.1666666667,8.2083333333,0.1125,3.0,-0.0031666666999999996,-2.625,7.875,-0.012548499099999999,1.0,-0.0004745763,-2.2228915663,-0.1429983275,0.5659115097999999,9.5,7.0,1.9592374069,0.4386957463,1.967401508,-0.3400191271,0.1388888889,-1.7653457536,-1.0045601361,-0.3719338943,3.8121088774,2.1548593637,0.22808294420000003,2.1663411708,-0.9575666758,4.0502743994,208.0,8.0,0.5,,0.9817138672,0.0028358508000000003,0.4722222222,-5.553730190361736,-4.625581180301964,-4.625581180301964,,,,,,222.6666666667,,0.33677824450000005,2.5255840829,-13.0,37.5,4.1928621467000005,0.3810915660000001,10.0,0.46305418719999997,0.0937371924,3.3462061381,0.27555527900000004,1.5318960075,-0.9439998601,311.0,6.4,5.2,222.0,4.3717638721,0.3123314681,1.3465706706387182,253.5,293.8333333333,4.3112268307,0.3463428014,2.9995125382000003,40.3333333333,18.4031696314,3.3469800657,0.40774287439999995,2.1077302337,-1.2341413104999999,1909.3962962963,16.0,5.0,3353.25,0.1942688218,0.3768886970000001,0.938921852,0.520328338,0.6968329830000001
s138,1.2307197309,0.040009772799999996,1.5982013144,2.0,41.0,,26.956521739099998,0.23333333329999997,,,,,,,-7.59381781500693,-4.159582547127427,3.7601516634,,2.0034688888,0.5,0.33333333330000003,6.5,0.008333333299999999,1.0,0.002,-2.0833333333,13.041666666700001,-0.0446969697,2.0,-0.0082020202,-4.1338383838,,0.5547373589,7.8,8.1,1.9802011857,0.427169551,1.9406607519999999,-0.5751252436000001,0.0,-2.2569717025,-1.2799362565999999,-0.4664265226,3.0679940930000003,1.7690393191999998,0.013802760700000001,2.1469723508,-0.7514882369,3.1862189410000004,245.0,8.0,0.6326984048000001,0.0012997372,0.8658203125,0.0019340559,0.6666666667000001,-2.7483841522350163,-2.7483841522350163,-2.7483841522350163,,,,,,,,,,,,,0.5222429907,7.0,0.4882506527,0.0398302997,4.3330668079,0.18603616469999998,2.1078863566,-0.43414251950000005,264.0,6.7,6.7,230.1666666667,2.6524951499,0.30346630750000003,0.5670958529366874,233.8333333333,308.8333333333,2.9820919261000003,,3.08048907,75.0,10.0455002514,2.6603073512999997,0.3036196601,1.6996495478,-1.0538019322,2357.2966666667003,7.0,8.0,3587.6666666666997,-0.0795437195,0.5558074557,1.4188899925999998,0.2273973775,0.5226862652
s139,0.9354095903,0.2351456778,1.6711989557,2.0,24.2608695652,0.23333333329999997,28.5,0.2,,,,,,,-7.126392623513758,-4.402942085728801,4.0063145994,0.2872673401,2.0476265184,0.5,0.1666666667,19.4583333333,-0.08750000000000001,0.0,0.0025,-0.9583333333,24.05,-0.1630829016,0.0,0.0012625216,-2.8082901554000004,0.35279192880000004,0.5770135683000001,7.5,6.8,2.1582687652000003,0.3978360275,1.6633175485,-1.2148214037,0.0,-1.5220987265,0.1926348678,0.4181320954,4.4838707464,2.1254603725,0.0238464867,2.4638516393,-1.0170844173,3.9312389163,188.0,6.0,0.6027200699,0.0014261697000000002,0.7124673843000001,0.0014353592,0.75,-1.8444397271102144,,,,,,,,303.6666666667,2.9680670149,0.3462494511,1.8802473919,-33.0,160.0,3.6181301832,0.4481008381,12.0,0.4592592593,0.0108026857,3.828174827,0.28428322079999996,1.5754651215000002,-1.1843179949,360.0,5.7,6.4,345.3333333333,4.0257822781,0.3580377889,0.8832597052918763,265.6666666667,318.6666666667,2.8455298222000005,0.38819075299999994,1.7383541591999998,53.0,88.5360698734,2.6766277902,0.36246222200000006,1.699253995,-0.8295751805,2136.3125,5.0,7.0,3031.5,-0.5628647239,0.4170066838,0.2775775098,0.2212176385,0.3411084757
s141,1.2725138253,0.35941211219999997,1.2648176152,2.15,30.9130434783,0.23333333329999997,18.7307692308,0.1333333333,,,,,,,-6.460752080811343,-6.521366438033558,2.9067330573000003,0.3012739211,1.5406573775,0.0,0.6666666667000001,15.0,0.1666666667,1.0,0.0023333333,-4.0833333333,10.875,,1.0,-0.0100827423,-2.9373522458999997,0.0646597716,0.4084168606,5.3,4.5,1.3778948563,0.43391841299999995,1.4313209915,-0.4343270775,0.33333333330000003,-2.9004198557999996,-0.8198861948,-0.5616381195,3.4239749998,1.7268502618,0.1013079428,1.9377465147,-1.3646783862,3.2360509786000002,224.0,5.0,0.6601791382000001,0.0015843698,0.5621326447,0.0014798176999999998,0.5,-2.7545573065347257,-3.6646748864517766,-3.6646748864517766,,,,,,308.6666666667,3.0360012626999997,0.3789995496,1.4248162553,-11.5,58.0,6.992911850900001,0.6468484617,7.0,0.4345679012,0.0010893921,2.235871054,0.279172142,1.4531933087,-0.8551117594000001,422.5,4.7,4.3,376.5,2.2503387392,0.3830305424,0.19120513850948967,317.8333333333,362.0,1.7790353657,0.36927759740000005,1.1912371746,44.1666666667,-8.1748270009,2.0555535787,0.3734911582,1.6909150872999998,-1.4215581071,2311.5416666667,13.0,7.0,2865.5833333333003,-0.4456933682,0.021162826800000003,-1.0440366556,0.8416111363000001,0.41358872409999997
s143,0.9689175955,0.0365223119,1.7391653206000002,1.85,27.6153846154,0.1333333333,11.48,0.1666666667,,,,,,,-6.92636649828676,-4.605750184154513,2.8929300575,0.2523103781,1.8000105956,0.33333333330000003,0.1666666667,7.583333333300001,-0.1166666667,1.0,0.0013333332999999998,-0.25,4.7916666667,0.0125,0.0,0.0008333333,-0.5416666667,0.1145077843,0.04883177019999999,7.6,5.6,1.1455080926999999,0.2470253341,2.1958670636,-0.6889437583,0.0,-2.1832026012,-1.3929696597,-0.0526756179,3.0358188213,1.5009476741,0.0025499253000000003,1.9742644490999999,-0.6483051312,2.1059660713999997,146.0,8.0,0.6085213661000001,0.0010396825999999999,0.5,,0.33333333330000003,-2.067339257049917,,-1.8444397271102144,,,,,,,,,,,,-4.8164890554,0.3591007457,5.0,0.3916256158,0.029835437000000006,2.44005071,0.3306857064,1.3800463519,-0.187882736,458.5,6.4,5.4,,,,,,,,,,,,1.3554950384,0.3718701509,1.6704180525999999,-1.315531318,1533.4111111111,28.0,7.0,3002.8333333333003,,,,0.7670331417,0.1964779095
s144,,0.2398442429,1.2182915484,2.65,42.1111111111,0.4,34.5789473684,0.3666666667,,,,,,,-10.263402023796141,-4.271509512394342,5.2489608362,0.2610394673,1.0288020296,0.33333333330000003,0.5,7.791666666699999,0.2791666667,2.0,-0.005833333299999999,-3.0416666667000003,7.666666666699999,,3.0,-0.012084788,-1.7487531172000002,-0.185613433,1.1205524824,8.2,9.2,2.4497998136000003,0.40727807979999997,1.7466831522,-0.6754078118000001,0.1388888889,-2.1669438688,-0.6618012695000001,-0.5638194763000001,3.4283377134,2.6480978277,0.0045740437000000005,2.0600953144,-1.0170844173,3.9312389163,155.0,7.0,0.9891357422,0.0012042834,1.0,0.0015411662,0.6666666667000001,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,,,,,,287.8333333333,2.5920309238,0.2376771398,1.3661769603999998,22.0,129.0,5.049372354,0.3339921484,13.0,0.6148148148,0.0930543899,2.7471582139999997,0.26395605710000003,0.9248593727,-1.5867902731,256.5,6.1,7.3,189.8333333333,3.8268486808999995,0.23586334829999997,0.7976123534180038,191.8333333333,239.5,2.6217540762,0.2331386491,1.2213590089,47.6666666667,46.7058485768,3.3197044458,0.32731147520000003,1.9374719718,-0.2372536216,1663.9740740741001,17.0,6.0,3696.3333333333003,0.12012713,0.05125981190000001,-0.0795762228,0.19997182719999998,0.1496463545
s146,,,,,31.4782608696,0.23333333329999997,12.0,0.1,,,,,,,,-4.202222891580952,3.3167113466000004,,,0.1666666667,0.33333333330000003,11.0,2.2204460489999999e-16,1.0,-1.3877787810000002e-17,6.661338147999999e-16,11.0,3.1918911959999997e-16,0.0,9.540979117999999e-18,0.0,0.10843520779999999,0.9895476773,8.2,4.1,1.6108399105000002,0.4663232541,1.7109921958,0.0394566481,0.1388888889,-0.7710069086,0.29594568450000003,-0.5616381195,3.4239749998,2.2785938153,0.2589320337,1.8007638874,-0.9909828097,2.4886598257,155.0,5.0,0.7206207275000001,0.0009500228,0.9162353515999999,0.000919691,0.5833333333,-6.449609932071973,-6.449609932071973,-3.6869826661541367,,,,,,244.1666666667,2.9328841076999996,0.2904526726,1.718310285,28.5,103.5,,0.7740262062000001,10.0,0.4734177215,0.0373068393,2.7539323193,0.2967776347,1.064213802,-2.1813611109999997,311.5,4.0,5.4,257.0,3.2264003266000003,0.3315466253,0.4721477415557305,268.1666666667,267.6666666667,2.722903683,0.274874897,1.8547234931,-0.5,21.776315789499996,3.1738282842000003,0.337340495,3.1425831593,-0.5445398606,,-4.0,6.0,4705.25,0.3940749501,0.0241077956,2.1394018652,0.8617189195999999,0.3161240564
s147,1.2462904428000001,0.183851465,1.5388832853,2.5,27.681818181799997,0.2666666667,18.294117647100002,0.43333333329999996,,,,,,,-7.2765842129054095,-5.704443393014631,2.7186145277,,2.5166957384,0.5,0.1666666667,7.5,0.0416666667,1.0,4.987329993000001e-18,-2.0,4.75,0.05882352940000001,2.0,-0.0086666667,-2.818627451,-0.0270052069,0.8570282520000001,9.6,10.6,1.2368562531,0.330055138,1.6779200416000002,-0.1228430458,0.0,-3.7515248389,-0.540983787,0.342201409,4.6357321192,1.7695305760000002,0.1468675122,1.4831661044,-0.8319276653000001,2.6313324366,223.0,5.0,0.7655303955,0.0017253359,1.0,0.0022559602,0.5,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,,,,,,,,,,,,,0.35761345720000004,7.0,0.5111662531000001,0.08412364230000001,1.6571383247999998,0.2263849821,2.190922901,-0.0577101065,358.0,6.8,6.0,298.5,2.5986067302,0.31289509590000003,0.4092257985723294,301.5833333333,338.0,2.0531786149,,2.7017445067000003,36.4166666667,-28.8525574787,2.3810938191,0.31220000340000004,1.8062302450999999,-1.3687255414,2326.0066666667003,6.0,7.0,2979.8333333333003,,,,0.8377721602,0.25030150160000003
s150,1.7520099026,0.2825158964,1.1787159692,2.35,32.0434782609,0.23333333329999997,25.2272727273,0.2666666667,,,,,,,-10.694128495181904,-8.050850944357165,3.5557454108999997,0.26748704219999997,1.2860899516,0.33333333330000003,0.33333333330000003,6.25,0.075,3.0,-0.005,-1.9166666666999999,8.9166666667,0.07998774759999999,1.0,-0.0034028997000000003,-2.2457627119,0.1142730175,0.7005332631000001,7.6,4.7,2.1599148741,0.4971098086,2.0945137256,-0.8242616124000001,0.5555555556,-2.5951949334999997,-1.5521472193,0.0,5.320134937200001,2.7244029838999997,0.2906721049,1.3325111777,-0.8308046694000001,3.7967503866,181.0,4.0,0.6922992706000001,0.0016534163,0.9710327148,0.0018934617,0.6388888889000001,-5.537595558952301,-5.553730190361736,-4.625581180301964,,,,,,353.0,2.9790133527999996,0.28794674989999997,1.4654814913,2.0,89.0,4.9280727364,0.5226291758,8.0,0.3936430318,0.0634805933,2.8548515598,0.2785607712,1.1976514556,-1.4127935627,306.5,5.6,5.8,268.1666666667,4.265805632,0.31638683300000003,0.3844437443543181,257.1666666667,271.0,3.6174883394,0.3254079572,1.4562029237,13.833333333299999,-29.8858467333,2.4083102306999997,0.4076485097,1.9761901966,-0.5496338432,2466.7958333333,17.0,5.0,3140.5833333333003,0.2515445042,0.2450545444,-0.1567203309,0.7811204768000001,0.7175974701000001
s151,1.0121867984000001,0.2377716837,1.6470321334,2.15,37.15,0.33333333330000003,31.65,0.33333333330000003,,,,,,,-6.509078224334259,-3.9707386670315983,4.9834768698000005,0.2783884083,1.3014870883,0.5,0.1666666667,8.75,-0.0416666667,1.0,0.001,-2.75,3.375,0.125,3.0,-0.0064285714,-1.25,-0.0410337686,0.3719209690000001,7.8,5.6,2.1849281759,0.3733295868,2.046156826,-0.2961316015,0.0,-2.4320712822,-0.3433508615,-0.3719338943,3.8121088774,2.5732088252,0.0262714352,2.2398590313,-0.8075379761,4.3503317988,233.0,9.0,0.7090772629000001,0.0011522430999999999,0.8561279297000001,0.0023838680000000004,0.5,-1.8444397271102144,-1.8444397271102144,-1.8444397271102144,,,,,,310.6666666667,2.8072006451,0.3290452216,1.135108508,31.0,55.0,-5.4699029250999995,0.5100706073,8.0,0.5970515971,0.0963669673,4.5061489104,0.30107625039999997,1.0614586134000001,-1.5314692852,311.5,6.9,6.1,239.8333333333,3.2473637398000004,0.3347078196,0.2293650186683215,234.5,240.6666666667,2.9774102222,0.33937696869999995,1.0743728219,6.166666666699999,14.960634784200002,2.0988484248,0.3579840978,1.3822605744999998,-0.6049464797999999,2133.829004329,14.0,5.0,2143.6666666667,-1.2087134778,0.480358945,-1.1487775273,0.36137365,0.26382240700000004
s152,1.1089318259999998,0.1629075677,1.9108912042,2.65,21.9230769231,0.1333333333,20.8333333333,0.2,,,,,,,-5.233975821058895,-4.544603015233702,4.1789244836,0.2268641199,1.8921505397999998,0.8333333333,0.0,5.0416666667,0.1541666667,3.0,-0.0038333333,-1.7916666666999999,7.0,0.135744323,3.0,-0.0082052145,-2.6684188394,-0.0375429455,0.6996875746,9.1,7.9,3.1524382781,0.4561151107,2.1794162216,-0.7778661794,0.2777777778,-4.5147407139,-0.17263352680000002,0.1910395678,4.9380558016,3.0778576145999996,0.1389022159,2.1653845341999998,-0.5402436899,4.8849203713,190.0,5.0,0.7439041138,0.0015209845,0.9399658203,0.0016430720000000002,0.5833333333,-4.625581180301964,-4.625581180301964,-3.6646748864517766,,,,,,,,,,,,-4.822420265,0.4919639240000001,13.0,0.5445544554,0.098944445,4.284475186,0.27455422150000003,1.7291260094,-1.116547674,339.0,5.1,5.5,310.5,4.0244786579000005,0.2378859913,,250.3333333333,266.1666666667,3.9366330320999996,0.36331372450000005,2.1238634372,15.833333333299999,109.8604003399,3.3304780279000004,0.3431029159,2.1043465075,-1.3427024878,1776.4270833332998,21.0,6.0,3423.75,1.6765754284,-0.5462750437,0.5485234674,0.15184338960000002,0.3712815761
s153,0.27402925920000004,0.012017626699999999,1.3701782162,1.25,47.2631578947,0.3666666667,31.631578947399998,0.3666666667,,,,,,,-6.014369882829615,-4.706510471389574,2.3716215545,0.2565466004,1.8057541891,0.1666666667,0.6666666667000001,19.0416666667,0.07083333330000001,0.0,-0.0031666666999999996,-0.20833333329999998,15.291666666700001,-0.0956004877,0.0,0.0029668767,-0.5113798009,-0.18298768989999997,0.26993456800000004,8.5,4.7,1.4969323872,0.29535753600000003,1.8507172524000002,-0.7306268412000001,0.0,-0.6714631058,-0.4558715423,-0.24949715309999998,0.8136156755,0.5820997340999999,0.0848543586,1.5858065653,-1.3466816155,2.7649964944,120.0,5.0,0.6812026501,0.0018431746,0.6716920137000001,0.0016703821,0.5555555556,,-3.0059377729598853,-1.8444397271102144,,,,,,,,,,,,,0.51466719,3.0,0.4264705882,0.0418712964,2.4480707297,0.29312795550000004,1.2038530574,-1.1714187437,353.5,4.2,4.3,,,,,301.1666666667,406.8333333333,3.5797782525999997,0.35501634930000003,1.4935513234,105.6666666667,-20.806084313299998,2.1880453306,0.3559422024,1.4775189222,-1.3728285397,2203.9537037037,-1.0,8.0,6516.916666666701,-0.9122051177,-0.012296591599999998,-1.0128088722,0.7532222445000001,0.16143773320000002
s154,1.130177831,0.0216899204,,2.45,33.619047619,0.30000000000000004,25.0454545455,0.2666666667,,,,,,,-8.561611227283096,-7.842082952892558,2.9255401163999997,0.2956089288,1.399726087,1.0,0.0,5.541666666699999,0.08750000000000001,2.0,-0.0008333333,-1.9583333333,12.833333333299999,0.0780141844,1.0,0.0002600473,-2.6016548463,0.2627051139,0.6459455154,9.2,8.1,1.9955793019,,2.059299421,-0.5937383396,0.6944444444,-4.7042518181999995,-1.4593836972999998,0.1932209246,4.933693088,3.0570587379000003,0.2088199859,1.8215789668,-1.3273158840000001,3.310775983,165.0,5.0,0.8119951725000001,0.00102459,0.9895507812,0.0013199885,0.7222222222,-7.365900695568905,-7.365900695568905,-6.449609932071973,,,,,,347.1666666667,2.5436796402,0.30235590960000003,1.4248919526,50.0,50.0,,0.6144064573,16.0,0.6009975061999999,0.0876758993,2.5944831073,0.3199081084,1.7918297710000002,-0.9343539029,275.0,7.1,6.7,265.8333333333,3.3684062395999996,0.34598177100000005,0.3347710221618495,249.6666666667,267.5,2.7257712087,0.3192835553,2.0653808981,17.8333333333,39.6921905149,2.1106834515,,3.0469190533,-0.6421180857000001,2146.5683333333,8.0,8.0,4165.1666666667,0.07916040690000001,0.16211879310000002,1.7030028937000001,0.7411342220999999,0.5465018948
s157,0.8339832415,0.242953226,1.298590718,1.3,32.777777777800004,0.4,31.75,0.33333333330000003,,,,,,,-6.122237462118307,-5.019986737868098,4.7636623115,0.34621574520000004,2.0611944006,0.5,0.33333333330000003,8.6666666667,0.2166666667,2.0,-1.19262239e-17,-3.75,14.75,-0.0096385542,1.0,-0.0002115581,-4.2542372881,0.1383393326,0.5502313999999999,8.1,8.2,1.5554646319999998,0.6167621114999999,2.3239744359,-0.17636488690000002,0.055555555599999994,-3.0031531804,-2.6273050371,-0.7746479260000001,3.7708390852999996,3.0783173839999995,0.2760787402,1.9257160921,-0.7017421781000001,4.5619233948,195.0,5.0,0.8962097168000001,0.0007150850000000001,0.9,0.0008750459000000001,0.5833333333,-3.6646748864517766,-1.8444397271102144,-2.7483841522350163,,,,,,231.5,2.375893961,0.35465853150000004,1.3751164572999999,7.0,10.5,6.1192767185,0.7332938945,7.0,0.385,0.0460680535,3.0543600424,0.306331672,1.3402631390000002,-1.4322709669999998,332.5,4.0,3.9,,,,,280.6666666667,319.3333333333,3.4513097377,0.3796860587,1.5334114727,38.6666666667,45.5637606838,2.6257969916,0.5166530311,2.5751994968000003,-1.4247037250999999,3485.7796296296,-2.0,8.0,5221.1666666667,,,,0.5432107809000001,0.2345827327
s158,1.7918389947,0.2660085041,1.3194826878,2.55,19.444444444400002,0.1,23.809523809499996,0.30000000000000004,,,,,,,-9.540207867995324,-6.550742382155915,2.9963155830000003,,2.5818228415,0.5,0.33333333330000003,7.625,0.1208333333,2.0,-0.0061666667,-1.9583333333,6.75,0.035640066500000005,2.0,-0.0037589359999999996,-1.9862842893000001,0.22819564739999998,0.7414311484999999,9.4,7.5,1.8974924844999999,0.3633303615,1.6756603722,-0.49331304229999995,0.25,-0.5191655124,-0.3628798954,-0.4399744225,3.1014920781999997,2.0688175122,0.2279645703,1.9610002081,-1.0816155204,3.2951286846,173.0,8.0,0.6842060089,0.0011608928,0.8374635695999999,0.001628827,0.6388888889000001,-4.625581180301964,-3.6646748864517766,-3.6646748864517766,,,,,,252.0,3.1438605372,0.3169414255,1.3187672975,9.0,116.0,2.1488891097,0.4931012949,10.0,0.41089108909999994,0.0385269499,2.0678338587000002,0.3065129197,1.6087929475,-0.3686133605,330.5,4.9,5.3,233.6666666667,3.0814604870999998,0.40818824119999997,0.6267269743228709,215.0,240.3333333333,2.9900024468,,2.3669418483,25.3333333333,81.30097726470001,2.4611485898,0.30189980050000004,1.9372148777,-0.960076242,2432.4616666667002,12.0,4.0,3126.9166666666997,-0.7883033023999999,0.4784729519,-0.9896592959999999,0.8321746589,0.4468144033
s160,0.9115531078,0.0378768493,1.5763677283000002,1.7000000000000002,21.0416666667,0.2,14.875,0.2,,,,,,,-6.3288485352483175,-4.377019662505848,3.8123377137,0.2994578244,1.3182454581,0.5,0.5,13.875,-0.0625,1.0,-0.0008333333,-6.291666666699999,12.75,0.08703308430000001,1.0,0.0023965848,-5.6991462112999995,0.4294960703,0.9993835722,7.3,7.3,3.4415511373000003,0.4102026483,2.3317641768,-0.7238530397,0.0,-4.431933631600001,-1.5089026387,0.0,5.320134937200001,3.1561489205,0.023773675299999998,2.8026998601999997,-0.834575315,2.478506439,,10.0,0.7187281609,0.0015585639,0.9132507324,0.0017508746,0.4166666667,,,-1.8444397271102144,,,,,,317.1666666667,2.3112935883000003,0.3422008856,1.4518932436,-6.0,151.5,-1.0448485114,0.492997051,4.0,0.4653465347,0.0235983689,2.8188172398,0.3094890628,0.9129107406,-1.6225409043999999,296.5,3.7,4.3,447.0,3.6711349807,0.31361369559999996,0.8949662908322127,310.1666666667,314.6666666667,3.4831292052,0.3404846825,2.2985610316,4.5,19.9012987013,2.1828996153999998,0.3504231996,1.5373220386000002,-0.9487817495,2587.2791666667003,10.0,6.0,3405.8333333333003,0.0716507753,0.4118045126,0.5924046617000001,0.8537894875,0.476379105
s162,1.514744231,0.1427019307,1.7397712305000002,3.25,33.8888888889,0.4,20.0,0.33333333330000003,,,,,,,-7.892332346284353,-7.687251074388888,2.7943995481,0.2463561422,1.4544020278999998,0.5,0.33333333330000003,7.041666666699999,,3.0,-0.008833333300000001,-4.4583333333,4.375,0.2901408451,3.0,-0.0091549296,-3.6408450704,-0.0970651177,0.5729134821,10.8,,1.1571624913,0.371914295,1.9162154571,-0.0001040128,0.6666666667000001,-2.4618383431999997,-0.1980713112,-0.5629734621,4.194188013,2.5118700749,0.1090123943,1.8162158366999999,-0.8308046694000001,3.7967503866,123.0,6.0,0.6613804817000001,0.0016259791,0.8567466736,0.0022233846,0.6944444444,-6.449609932071973,-5.553730190361736,-4.625581180301964,,,,,,281.6666666667,2.5479108303999998,0.2923638631,1.5185722785,1.5,179.5,,0.5432199525,3.0,0.4466501241,0.0577943725,3.2634737897000003,0.2625220589,1.3271949031,-0.9947033358,344.0,5.8,5.2,276.3333333333,2.1720959843000003,0.31008823280000003,0.4512678252186974,240.8333333333,253.1666666667,3.5488837752999998,0.2867197606,2.2016457855,12.333333333299999,65.88257575760001,2.8307281062,0.3005595766,1.5606222438,-1.4994088453999999,1618.9638888889,17.0,8.0,2510.75,,,,0.2810648546,0.2102167364
