"X","adaptive_n_back.hddm_drift","adaptive_n_back.hddm_drift_load","adaptive_n_back.hddm_non_decision","adaptive_n_back.hddm_thresh","adaptive_n_back.hddm_thresh_load","adaptive_n_back.mean_load","angling_risk_task_always_sunny.keep_adjusted_clicks","angling_risk_task_always_sunny.keep_loss_percent","angling_risk_task_always_sunny.release_adjusted_clicks","angling_risk_task_always_sunny.release_loss_percent","attention_network_task.alerting_hddm_drift","attention_network_task.conflict_hddm_drift","attention_network_task.hddm_drift","attention_network_task.hddm_non_decision","attention_network_task.hddm_thresh","attention_network_task.orienting_hddm_drift","bickel_titrator.hyp_discount_rate_large.logTr","bickel_titrator.hyp_discount_rate_medium.logTr","choice_reaction_time.hddm_drift","choice_reaction_time.hddm_non_decision","choice_reaction_time.hddm_thresh","cognitive_reflection_survey.correct_proportion","cognitive_reflection_survey.intuitive_proportion","columbia_card_task_cold.avg_cards_chosen","columbia_card_task_cold.gain_sensitivity","columbia_card_task_cold.information_use","columbia_card_task_cold.loss_sensitivity","columbia_card_task_cold.probability_sensitivity","columbia_card_task_hot.avg_cards_chosen","columbia_card_task_hot.gain_sensitivity","columbia_card_task_hot.information_use","columbia_card_task_hot.loss_sensitivity","columbia_card_task_hot.probability_sensitivity","dietary_decision.health_sensitivity","dietary_decision.taste_sensitivity","digit_span.forward_span","digit_span.reverse_span","directed_forgetting.hddm_drift","directed_forgetting.hddm_non_decision","directed_forgetting.hddm_thresh","directed_forgetting.proactive_interference_hddm_drift","discount_titrate.percent_patient","dot_pattern_expectancy.AY.BY_hddm_drift","dot_pattern_expectancy.BX.BY_hddm_drift","dot_pattern_expectancy.bias","dot_pattern_expectancy.dprime","dot_pattern_expectancy.hddm_drift","dot_pattern_expectancy.hddm_non_decision","dot_pattern_expectancy.hddm_thresh","go_nogo.bias","go_nogo.dprime","hierarchical_rule.score","holt_laury_survey.beta","holt_laury_survey.risk_aversion","holt_laury_survey.safe_choices","information_sampling_task.Decreasing_Win_P_correct","information_sampling_task.Decreasing_Win_motivation","information_sampling_task.Fixed_Win_P_correct","information_sampling_task.Fixed_Win_motivation","keep_track.score","kirby.hyp_discount_rate_large.logTr","kirby.hyp_discount_rate_medium.logTr","kirby.hyp_discount_rate_small.logTr","kirby.percent_patient","local_global_letter.conflict_hddm_drift","local_global_letter.global_bias_hddm_drift","local_global_letter.hddm_drift","local_global_letter.hddm_non_decision","local_global_letter.hddm_thresh","local_global_letter.switch_cost_hddm_drift","motor_selective_stop_signal.SSRT","motor_selective_stop_signal.condition_sensitivity_hddm_drift","motor_selective_stop_signal.hddm_drift","motor_selective_stop_signal.hddm_non_decision","motor_selective_stop_signal.hddm_thresh","motor_selective_stop_signal.reactive_control","motor_selective_stop_signal.selective_proactive_control","probabilistic_selection.positive_learning_bias","psychological_refractory_period_two_choices.PRP_slope","ravens.score","recent_probes.hddm_drift","recent_probes.hddm_non_decision","recent_probes.hddm_thresh","recent_probes.proactive_interference_hddm_drift","shape_matching.hddm_drift","shape_matching.hddm_non_decision","shape_matching.hddm_thresh","shape_matching.stimulus_interference_hddm_drift","shift_task.acc","shift_task.learning_rate","shift_task.learning_to_learn","shift_task.model_beta","shift_task.model_decay","shift_task.model_learning_rate","simon.hddm_drift","simon.hddm_non_decision","simon.hddm_thresh","simon.simon_hddm_drift","simple_reaction_time.avg_rt","spatial_span.forward_span","spatial_span.reverse_span","stim_selective_stop_signal.SSRT","stim_selective_stop_signal.condition_sensitivity_hddm_drift","stim_selective_stop_signal.hddm_drift","stim_selective_stop_signal.hddm_non_decision","stim_selective_stop_signal.hddm_thresh.logTr","stop_signal.SSRT_high","stop_signal.condition_sensitivity_hddm_drift","stop_signal.condition_sensitivity_hddm_thresh","stop_signal.hddm_drift","stop_signal.hddm_non_decision","stop_signal.hddm_thresh","stroop.hddm_drift","stroop.hddm_non_decision","stroop.hddm_thresh","stroop.stroop_hddm_drift","threebytwo.cue_switch_cost_hddm_drift","threebytwo.hddm_drift","threebytwo.hddm_non_decision","threebytwo.hddm_thresh","threebytwo.task_switch_cost_hddm_drift","tower_of_london.avg_move_time","tower_of_london.num_extra_moves","tower_of_london.num_optimal_solutions","tower_of_london.planning_time","two_stage_decision.model_based","two_stage_decision.model_free","two_stage_decision.perseverance","writing_task.neutral_probability","writing_task.positive_probability"
"s456",1.4504061074,-0.4429691302,0.0361560632,1.7138939799,-0.1194915607,1.3,25,0.3,26.5789473684,0.3666666667,-0.3469733534,-1.125879009,4.799620333,0.36519579,2.8160803033,-1.1123703948,-6.43717650266519,-5.98298619016616,4.0400789277,0.3892431011,1.5463481762,0.6666666667,0.1666666667,19.2916666667,0.2291666667,2,-0.0148333333,-7.125,6.4166666667,-0.0016949153,0,-0.0024096386,-0.2838472534,0.0290088098,0.5355575654,6.7,7,1.816819756645,0.443758234146,1.891077862619,-0.453946322932,0.2777777778,-1.34458182778,-0.363953709263,-0.396245584325,3.167054069357,2.143319068786,0.143717023092,2.058932735756,-1.2890129855,3.38738178,113,25.7627506452,0.3968411315,9,0.7262480736,0.0007537971,0.7526407838,0.0008973645,0.4722222222,-4.62558118030196,-2.74838415223502,-1.84443972711021,0.2222222222,-1.1228076257,-0.048304171,1.6192980128,0.4622290208,1.4822808441,-0.3292399515,251.6666666667,-1.9045088928,2.5909726692,0.2352671747,1.6860748917,-16.5,125.5,3.077446815559,0.4505768973,10,1.4090701971,0.5259076075,2.1637878962,-0.4382349755,1.6395009306,0.4433994194,1.7600506323,-0.5620509431,0.4746192893,0.1132725282,-0.0045283308,4.9259392273,0.4665519094,0.2108634695,1.711679004,0.2370092599,1.5731933019,-0.687778131,335,5.7,5.1,312.8333333333,-0.5007557749,2.7118438869,0.297644781,0.618378614870043,214.8333333333,-0.7276445257,0.0551993164,1.9679296352,0.2194147923,1.8871625873,2.2362027612,0.3757061918,1.9756798916,-0.8086819962,-0.2396129207,1.4523483357,0.3738545813,1.7153408954,0.0091336104,3664.1520833333,2,7,4006.6666666667,-0.069869757709,0.054263801503,-0.207870830022,0.8060803131,0.3561214143
"s467",2.6481240839,-0.7858801155,0.3322992088,1.7731224025,-0.1297082358,2,16.2,0.1666666667,17.875,0.2,-0.5067052886,-0.9595004098,4.5473898858,0.3991164904,2.3391896245,-1.188110101,-6.72015214947988,-5.04559818365363,3.5633843526,0.340783115,1.3496409165,0,0.373333333337,12.0416666667,-0.0291666667,1,0.0031666667,-1.2916666667,7.2916666667,0.0951041443,2,-0.0015069787,-2.028022332,0.1787792867,0.7385464856,5.6,3.3,2.5376063573,0.3322907388,2.0755528776,-0.62806036,0.256666666663,-1.9886614328,-0.9951697004,-0.5629734621,4.194188013,2.8630611196,0.2472557317,2.7954095066,-0.5402436899,4.8849203713,181,7.6113128603,0.3752535483,7,0.6438240051,0.0008910011,0.65,0.0017257695,0.5833333333,-3.4174960315272,-3.24197303434676,-2.88894435630133,0,-1.4517638616,0.5512002487,1.6365962204,0.4308334142,1.7413175038,-0.3466960606,249.8333333333,-1.7151458448,3.5609350484,0.3668103446,1.8049741871,32.5,150.5,-3.1941004024,0.4276950095,2,1.8641361563,0.5557568123,1.9966170019,-0.1392362903,3.6429402308,0.4708428425,1.3697475386,-2.6855253706,0.4183168317,0.0369202929,0.0015246909,12.166357832,0.256544405,0.0636938725,4.0104946187,0.3429075323,1.8802674864,-0.707937512,286.5,5.5,5.4,294.8333333333,-0.3463399636,1.5642011258,0.4120389016,0.471632784888218,228.8333333333,0.6092813145,0.224615333,3.8008493763,0.4046983826,2.1928870391,3.1827760975,0.3524132171,2.1417621061,-1.2911602174,-0.1328127318,0.704714397,0.0624041515,1.8892581741,-0.0593681283,3424.3761904762,1,6,5546,-0.0107535651,0.4339484764,0.6564070041,0.5636077225,0.6444832007
"s469",3.2258083352,-1.1296394855,0.3002374615,2.0943779563,-0.3967328249,1.7,25.8333333333,0.2,13.6956521739,0.2333333333,-0.6393880438,-0.9728595387,4.4831641509,0.4326027788,2.3562796736,-0.8261741315,-6.2333750002672,-4.60248482044927,5.8014624712,0.2787687715,1.939523819,0.1666666667,0.5,17.0833333333,0.125,1,-0.0016666667,-2.5,17.875,0.0467735348,0,0.0054302634,-1.7771084337,-0.0313445314,1.1247700844,6.3,5.4,2.7485869509,0.4422842901,1.8199962747,-0.5333737729,0.241111111114,-1.8600091056,-0.7586446173,0,5.3201349372,3.8597414438,0.2330582173,3.266136048,-0.8893284577,4.1867508355,222,10.925098711,0.2565783653,8,0.7259790421,0.0012726102,0.8725616455,0.0017990564,0.5833333333,-1.84443972711021,-1.84443972711021,-1.84443972711021,0.1111111111,-1.0337788129,0.2252589041,2.2117752947,0.3891301448,2.2722677806,-0.4158926358,296.5,-2.1873554828,4.9457507402,0.2831059063,2.4597565074,-25,116.5,9.5935780524,0.5117351171,14,1.7721741696,0.4343181198,1.6160802056,-0.3457613963,3.2281011456,0.4221401669,1.5441702941,-1.5689802827,0.5465686275,0.0826831266,-0.0001464007,6.7777596363,0.8826696555,0.1976033072,3.2440728533,0.2963236881,1.2765151386,-0.726558318,309.5,6.1,6,365.6666666667,-0.80000629,2.5564317705,0.3289576318,0.417446454721749,262.6666666667,0.0346662317,0.2265522511,3.72691897,0.3280631069,1.6710616018,3.4314655499,0.4026987423,2.3057137185,-1.4395073363,-0.1998772743,2.2584679724,0.325426848,1.8172438731,-0.0490125201,2439.3642857143,12,5,5099.6666666667,-0.7938967094,0.0827152257,-0.4933003139,0.8324493087,0.5012340848
"s471",1.8293582998,-0.3964093133,0.044906742,1.7487720509,-0.035882023,1.9,30,0.3333333333,24.4705882353,0.4333333333,-0.375988613,-1.1322725108,3.6491262063,0.320672847,2.5465548326,-0.7125019785,-5.11310796692235,-5.04847398894303,3.2261806477,0.2804938472,1.532671157,0,0.6666666667,14.75,0.075,1,-0.006,-0.75,17.7916666667,0.0085714286,1,-0.0022761905,-3.5857142857,0.1695965364,-0.1542193857,6.8,5,1.3281946318,0.4612918116,1.6721381372,-0.6880094933,0.1666666667,-0.6841065689,-0.1036762793,-0.9927888592,3.3345572188,1.8704234181,0.0667476436,2.4064468175,-0.872895700868001,4.2468142033,100,1.2928725743,0.0438060331,4,0.7242507935,0.00150287,0.7269584656,0.0014840076,0.5555555556,-3.66467488645178,-2.74838415223502,-2.75455730653473,0.2592592593,-1.5134004974,0.3110083319,1.2543719047,0.3502096475,1.5740447571,-0.2105172578,331.236666666669,-1.040583689155,3.020845031791,0.328200281797,1.680768381796,21.845,71.91,8.7765643621,0.7428714658,7,0.7770474021,0.5237167437,1.802275236,-0.3584556934,3.2186121157,0.4979901976,1.8830947014,-1.614034028,0.4143920596,0.0234750372,0.0036077384,6.5611087598,0.7768692235,0.1806394449,3.1809774853,0.2820328249,1.9159898568,-0.6320581849,375.5,5.7,5.3,294.5,-1.0016606118,4.116496623,0.3291870032,0.661212864141971,164.5833333333,-0.237953021,0.1106214738,3.6331893359,0.3683082967,1.8649077385,2.5923103115,0.4330433294,2.2823429499,-1.7702064991,-0.2318530653,1.9015804917,0.3273310916,1.6274176337,-0.0461953521,2789.8866666667,6,8,4624.1666666667,-0.8346920498,0.8350104388,-0.3220987701,0.8348524595,0.6225294788
"s473",1.4824100892,-0.1618942389,0.1204356232,2.6631916809,-0.3333583869,2.65,54.2352941176,0.4333333333,30.45,0.3333333333,-0.367990336,-1.1843692399,4.0174795425,0.3634858506,2.379634244,-0.1419413113,-10.6941284951819,-8.06403884239263,3.6951639222,0.2762509984,1.8823746798,1,0,10,0.0666666667,3,-0.0026666667,-1.9166666667,10,-0.0373674912,1,-0.0004946996,-0.7517667845,0.0465345484,0.7328926021,8,7.1,2.5497404001,0.3795404163,1.8530597626,-0.5904335911,0.8333333333,-0.633250748,-3.2086160147,-1.4345616294,1.6232718124,1.5823985212,0.1413724681,1.8386512461,-0.8075379761,4.3503317988,207,2.3916188301,0.3492235958,5,0.8496757507,0.00199196,1,0.0022297972,0.6388888889,-8.51126430206736,-8.51126430206736,-7.3659006955689,0.8518518519,-0.9747355669,-0.0465181395,2.1247877383,0.36603621,2.1552653868,-0.3734372891,345.5,-1.011652195,3.6188464663,0.2803593642,1.2672065082,34,13.5,5.035321082221,0.3376973789,18,1.7971115912,0.4279675868,1.9666841169,-0.2271504325,3.1238764045,0.3774830372,1.4980670168,-1.4779147837,0.4863523573,0.0730793207,-0.0026401596,7.5651811654,0.7955841755,0.2256235088,4.2372286917,0.3055673063,1.5730851146,-0.3118769818,358,7.1,6.6,315.6666666667,-1.0226467554,2.9334255357,0.3069995951,0.524092083132703,224.1666666667,-0.2383809761,0.3251443812,4.474202949,0.2666875309,2.0192218926,3.4512535601,0.2733795929,2.7790784923,-1.2271651092,-0.1615934903,2.3577792825,0.3619662189,1.7219738242,-0.0520094325,1759.9833333333,15,6,2541.0833333333,1.1749352468,-0.3709671854,1.3510577727,0.2029161739,0.5657648364
"s477",2.6637212362,-0.8336672876,0.0535961597,2.3666551376,-0.5549202527,1.45,30.4782608696,0.2333333333,36.1666666667,0.4,-0.1798437909,-0.8295390665,3.7419987354,0.3290124052,2.3798414218,-0.4656207194,-10.339849077093,-8.72856999325794,4.0787050481,0.2537759657,1.3090210817,0.3333333333,0.5,13.2916666667,-0.0791666667,0,-0.0015,-0.4583333333,19.6956521739,0.0691791045,1,-0.0012910448,-2.572761194,0.0715559752,0.7987094743,6.1,4.2,2.025426858242,0.425160795227,1.903345538999,-0.439022223124,0.7777777778,-4.2582272227,-1.0209379567,0,5.3201349372,3.1551360964,0.1347347644,1.8098803545,-1.012617821687,3.611668147754,192,59.8991114415,0.8568707964,6,0.71960392,0.0018328192,0.8773010254,0.0020847071,0.560555555554,-7.3659006955689,-6.44960993207197,-6.44960993207197,0.7037037037,-1.1285777789,-0.259058476,1.9739186358,0.3832223745,1.3188795083,-0.3807014448,277.8333333333,-2.1316739636,3.593182107,0.2778719914,1.8318440811,-8,183.5,8.7301797661,0.6027511185,7,1.598562420855,0.471747878968,1.888047963122,-0.292858207244,2.5479147768,0.3731402846,1.1597584771,-1.7751343974,0.3970588235,0.042483272,-0.0013461693,6.6578687387,0.5588807389,0.2259338084,2.8309970388,0.3107134486,1.3487008223,-0.7131297624,303,4,4.4,342.5,-0.8810623609,2.498576587,0.3342335355,0.104224104827568,253.8333333333,0.40763188,0.488890316,3.0385516137,0.2306343183,2.1418909443,4.3894452865,0.2584136962,2.5121382931,-0.9369258859,-0.201602204,0.649944411,0.0553611313,1.4816955776,-0.0662509442,1954.8788888889,16,5,2314.25,-0.7398634189,0.1520720935,-0.6613375195,0.1397758561,0.1232259717
"s481",2.2819048696,-0.6110385563,0.0470455989,2.6388389909,-0.3189290253,2,25.2,0.1666666667,16.6666666667,0.3,-0.33378058,-1.0275552026,5.2752795806,0.3003456692,4.2613298386,-1.0885082487,-8.19049715795216,-7.38332251643347,2.4188767425,0.2357819779,1.7592121466,0.6666666667,0.1666666667,10.7916666667,0.0125,2,-0.0065,-4.875,11.125,-0.0589882122,2,-0.0076345776,-2.855108055,-0.2478926272,-0.0932588364,8.6,6.5,2.3617206622,0.5057059097,2.3393313262,-0.0749861375,0.6111111111,-1.0704094808,0.3273080432,0.1932209246,4.933693088,3.0105945584,0.1751709749,2.204732509,-0.8893284577,4.1867508355,204,2.3916188301,0.3492235958,5,0.7845558167,0.0018107403,0.8862304688,0.001956,0.6111111111,-6.44960993207197,-6.44960993207197,-4.62558118030196,0.5925925926,-1.4500432813,-0.251739443,2.2383717824,0.3717473037,1.7149009183,-0.3102908218,296.5,-0.7809467419,2.1607041509,0.309682403,1.146394978,36,-10,14.0919223235,0.4855158743,8,1.7702249865,0.4873541763,2.0533228781,-0.3643644338,2.4724005207,0.4256000897,1.8091011755,-1.0232662904,0.5346534653,0.026892665,-0.000948174,3.9738596345,0.6976731813,0.4107603937,2.8229415099,0.2674488853,1.5245294828,-0.7427983568,305,5.6,6.1,348.6666666667,-1.3504755335,2.5264083968,0.319403436,0.332409103119832,217.8333333333,-0.159240833,0.361521186,2.3889680694,0.2120883063,1.5146293214,1.9565048363,0.3790393233,1.7679819713,-0.7776118641,-0.1232495757,2.0236210206,0.3158694275,2.1063658452,-0.0039839431,2028.7777777778,8,8,3697.4166666667,0.5984966084,0.4717991276,1.6087129404,0.6305592315,0.2387538907
"s484",1.2709685466,-0.4240379792,0.075267334,1.7464638427,0.0019207964,1.1,17.75,0.2,10.6296296296,0.1,-0.3079150047,-1.1302213185,6.1898981968,0.3697882161,3.6493363135,0.0938033441,-9.37206079683425,-7.47122756867028,3.5512457362,0.2889464442,1.7769781923,0,0.3333333333,3.4166666667,0.0083333333,1,-0.0006666667,-1.4166666667,9.125,0.0029303655,0,0.000779661,-0.2168674699,0.0983877635,-0.0961140967,8.1,7,1.4030394899,0.6240046103,1.619913578,-0.4146915398,0.2222222222,-1.1160648876,0.5987720669,-0.2602683052,3.4510041959,1.7774185776,0.1792983728,2.248733657,-1.0170844173,3.9312389163,112,57.9526365305,0.8535643773,6,0.6356148243,0.0007519226,0.7659990311,0.0009971358,0.3333333333,-6.44960993207197,-4.62558118030196,-3.66467488645178,0.4814814815,-1.0094120298,-0.191595137083,1.474502400254,0.464068725155,1.894730550985,-0.311426064457,374.626666666673,-0.968589016506,2.753291966895,0.34433297457,1.537662532878,31.495,56.48,-1.749139969836,0.7511492304,1,1.613613992,0.7751827557,1.983249242,-0.3061190953,2.3346868398,0.4705701842,1.6613166978,-0.6752606786,0.4338235294,0.0871923087,-0.0008227977,9.4436977665,0.9369877499,0.1546144974,3.1272929437,0.3265943852,1.2944860824,-0.9101804779,360.5,5.4,5.4,327,-0.5443908802,2.3128786256,0.4300355443,0.188103050785904,378.75,-0.36560406,-0.001524642,2.3077373271,0.3949255999,1.1339785165,1.7733462521,0.4079123917,1.7011723515,-0.745767131,-0.2057160396,0.997994758,0.0679345242,1.9630057962,0.055117479,2858.6565394795,-3,6.19,7316.1666666667,-0.4738760737,-0.012041,-0.6323017015,0.1795410189,0.4801633129
"s489",2.7396136439,-0.7268236948,0.335748273,1.7822156295,-0.0576574613,1.6,12.9285714286,0.0666666667,11.84,0.1666666667,-0.2816403681,-0.9731816719,3.9086557637,0.4248145543,2.4280596354,-0.3642046743,-7.670933584113,-6.57741789356581,4.2902491829,0.3098905371,1.3583889627,0.5,0.3333333333,9.5,-0.0583333333,0,-0.0066666667,-2.75,8.9583333333,0.0378895815,0,0.0021175423,-0.6391362422,0.0515384615,0.9411965812,8.5,6.9,0.6473815419,0.5485076973,1.6490073682,-0.443779831933,0.1388888889,-2.1168905635,0.2888704086,-0.2472591752,3.4966902426,1.4145219961,0.0100042059,2.8369276184,-1.1652624446,3.6348828618,180,25.7627506452,0.3968411315,9,0.881072998,0.0013821334,0.9473144531,0.0017275794,0.6388888889,-4.62558118030196,-4.62558118030196,-4.12764072140045,0.3333333333,-1.0101276364,-0.073174088,1.6498558069,0.450648256,1.8499675011,-0.2810164725,285.8333333333,-1.575323308,3.200908216,0.3031278355,2.0987686428,49,186,3.225139971953,0.5571275451,5,1.4782107496,0.4696424057,2.6027954809,-0.4543707689,3.3504376717,0.5138410748,1.8077028896,-1.8447183338,0.4133663366,0.0101411923,0.0004638722,3.5098885617,0.6925992138,0.3676982669,4.2918300407,0.2929374269,2.0292499236,-1.2669737383,384.5,6,3.6,295,-0.7259258182,2.5232328242,0.3430244852,0.665768740726277,290,-0.356905708,0.3162915074,2.886201119,0.3642258846,1.8272281289,2.4944517234,0.4260560579,2.6345641992,-0.5722113091,-0.2678946831,1.9363326748,0.3953725122,1.7756693899,-0.0387253434,2746.93,-4,4,6689.9090909091,-0.1166262403,0.0082210051,-0.1886971359,0.8593645247,0.3763216695
"s492",2.1943253699,-0.823903993,0.0963123833,2.3280092743,-0.3731978338,1.4,8.6296296296,0.1,13.0714285714,0.0666666667,-0.348480706,-0.6736988318,3.039452394,0.330191484,2.1729016732,-0.9925981259,-6.92589739204841,-4.72347692051712,3.8401779541,0.286158474,1.7492303464,0.5,0.1666666667,5.3333333333,0.0333333333,1,9.540979118e-18,-1.3333333333,9,0.1,1,-0.0020588235,-2.9117647059,-0.2946720799,0.7685083227,9.5,6.7,1.4519148175,0.4491420211,1.73121018,-0.65621069,0.1388888889,-0.2969874076,1.4411537782,0.4181320954,4.4838707464,2.0713851172,0.0073418347,2.7618293268,-1.2083775268,3.5486526974,143,2.3916188301,0.3492235958,5,0.9522460938,0.0007349573,1,0.0016732633,0.5,-3.38968268686213,-2.06733925704992,-3.05682985376437,0.037037037,-1.0408832741,0.005153919,1.6664250346,0.4917790163,1.4202062663,-0.421107861,369.8333333333,-1.7487950303,3.5992383016,0.367318458,1.3200020428,13,68.5,2.34329002391,0.5146171273,12,2.0108737782,0.4830956539,2.0712160347,-0.465178283,3.1200308744,0.4867338751,1.8681551427,-1.4082548313,0.4949748744,0.0013835885,-0.0024653627,3.4445680627,0.5133501829,0.3893672423,2.1930881845,0.2689168084,1.2389329469,-0.6907864243,340.5,5.3,5.1,306.1666666667,-0.6270330806,3.4616771241,0.328098090075,1.18953595976453,282,-1.0972828944,-0.2240614713,2.5517495452,0.2575345184,1.8357204042,2.6870206429,0.3622138462,1.8178310697,-0.8405399312,-0.215192722931,1.769850563338,0.270740827545,1.791131104076,-0.027133881893,2273.4583333333,-2,8,5499.4166666667,-1.3293391852,0.1015240891,-0.8604722764,0.8140297282,0.3243236957
"s495",2.8306170935,-0.9609278712,0.0206155134,3.0234666643,-0.350957475,1.8,30.2173913043,0.2333333333,28.5714285714,0.3,-0.3395054079,-1.1686054499,4.4412935496,0.3808547443,2.4752801327,-0.6938163711,-9.93084025001725,-6.54657084808074,3.682844233,0.2663622495,1.986595964,0.6666666667,0.3333333333,8.25,0.0916666667,3,-0.0046666667,-2.6666666667,22.25,-0.0473296888,0,0.0022102607,-1.0218671152,-0.0135538607,0.5283936384,8.6,7.2,1.4369616556,0.3384001223,2.5195104623,-0.2701031308,0.25,-0.5828077536,0.3853244081,-0.3840599251,3.7702917423,2.5979217808,0.017059752,3.4207723777,-0.9575666758,4.0502743994,150,59.8991114415,0.8568707964,6,0.9014892578,0.0015891229,0.84140625,0.0016269857,0.5833333333,-5.5375955589523,-4.62558118030196,-4.62558118030196,0.5185185185,-0.5867379881,0.233343107,1.4094371304,0.4709028331,2.2105679465,-0.2063352271,234.6666666667,-1.6838389076,4.4224172424,0.320927964,2.7044077206,-10.5,110,2.6368250944,0.5444854609,8,1.6920839121,0.5590141394,2.5593619981,-0.1986543047,3.1652328194,0.4085600636,2.0310854226,-1.7304910816,0.4430379747,0.0635880119,-0.0060957151,4.3407052173,0.484297361,0.2108856926,3.1267432292,0.3645066421,1.9740688324,-0.5318563965,315.5,6.1,6,430.3333333333,-1.0840856468,2.6331342749,0.370527026,0.499103185576717,325,0.6683904642,0.1785133301,4.1923532117,0.3635066686,1.8070256782,2.2848796951,0.3370263758,2.4067182763,-1.1968915357,-0.1768799919,2.133939315,0.3325356205,2.1866756445,-0.0770648767,4208.7380952381,-3,7,5910.75,-0.992962345,0.569143033,-1.1854317487,0.8493878674,0.4021572049
"s500",1.6468274451,-0.2714430446,0.0585133242,2.1165929032,-0.1117179823,2.3,33,0.4,20.5,0.3333333333,-0.0874656475,-0.9826239264,4.9736413454,0.4113315597,2.3026400129,-0.0483249194,-8.68637071079016,-7.04230730656308,4.4046310409,0.3056142982,1.1236435466,0.6666666667,0.1666666667,7.0833333333,0.025,2,-0.008,-3.5,10.7083333333,-0.0534704904,1,-0.0041546135,-5.1319617623,-0.0036913564,1.0278583375,7.5,6.7,0.9569894481,0.493486094,1.559631938,-0.9220947246,0.4722222222,-0.8780345819,0.8006790606,0.4847229195,4.3506890982,2.3451507663,0.0955209915,2.4401751204,-1.3646783862,3.2360509786,180,7.6113128603,0.3752535483,7,0.6633827209,0.000701218,0.9786376953,0.0011742963,0.5555555556,-5.55373019036174,-5.55373019036174,-5.55373019036174,0.5925925926,-0.8656978898,-0.2226087057,1.5658492304,0.5679323726,1.9919873904,-0.3353538221,310.6666666667,-1.3128182828,3.073872369,0.3550074523,1.1102538114,58,14,0.222457826709,0.3548918861,8,1.3288926693,0.4900683954,2.1246032337,-0.4353227837,2.3572661266,0.3795669667,1.8910744027,-1.3099746223,0.4707317073,0.0273618839,-0.0015552681,4.4358312154,0.6477749808,0.3220811776,3.07894991,0.3108386429,1.178180849,-0.7143106325,342,7.4,5.1,364,-1.2604535588,3.3699784172,0.3371655005,0.0356698607552141,277.396666666663,-0.121459852586,0.201824037382,2.970159808772,0.327584243554,1.645433010249,2.8156220703,0.4144512484,1.7410989472,-0.8209132972,-0.1554496852,2.5004103517,0.4033088925,1.6325930294,-0.0246354296,2608.03996257816,-14,4,7825.5833333333,0.086531275251,-0.000586110950999995,0.246583086373,0.8484439474,0.8580945027
"s501",1.9623607257,-0.6548663907,0.0375466671,2.3079270373,-0.2740737603,1.7,18.16,0.1666666667,14.4347826087,0.2333333333,-0.407717394,-1.5813573942,2.3727843932,0.4615449652,1.6011723201,-0.3680630743,-9.9587339131625,-6.04434600722652,3.6104568882,0.3373409874,1.3862508866,0.3333333333,0.6666666667,20.75,-0.0083333333,1,-0.001,-2,18.75,-0.0945626478,0,0.0026099291,-0.0289598109,0.0155376777,0.8596605235,7.3,6.3,1.6793129858,0.413627365,1.650168149,-0.1810863742,0.75,-0.4848633142,0.3999807858,-0.8231400365,2.8921315195,1.0241462871,0.1151642568,1.944849236,-0.8893284577,4.1867508355,127,46.0626954627,0.8291899447,10,0.6412649155,0.0011374752,0.998046875,0.0017049242,0.7777777778,-6.44960993207197,-7.82404601085629,-6.44960993207197,0.7407407407,-0.9885380592,-0.3193054945,1.705299262,0.4120737836,2.0316982371,-0.3456752392,394.1666666667,-0.9625481942,2.5735320226,0.3926089059,1.2884852058,20,72.5,0.643105446435,0.4483228156,12,1.419351152,0.5010725225,1.6448272716,-0.0309454283,2.5682656179,0.4603788664,1.5548437316,-1.5610840174,0.3606965174,0.021950756,0.0014027861,9.2235690994,0.542775339,0.1830435811,4.4544603812,0.2904415885,2.5958813609,-1.2086591764,384,5.9,5.8,383.1666666667,-1.4553642698,3.0541956866,0.3467262666,0.677313447756917,309,0.5046478987,0.7176668246,3.0530486643,0.3038262127,2.1090946168,2.8246210498,0.3973703597,1.6374464302,-0.890513271,-0.1309344015,1.6677530959,0.1925207951,2.1195517493,-0.05854627,2920.8958333333,8,5,4727,-0.2070558217,0.3959043771,-0.4115222333,0.8539848128,0.2028503813
