,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,writing_task.neutral_probability,writing_task.positive_probability
s481,1.2449760448,0.2670496589,1.4012652971000001,2.0,-25.2,-0.1666666667,605.0,-16.6666666667,-0.30000000000000004,330.0,-0.169019577,-0.8604074497,4.4695367237,0.3203939556,3.5014892774,-1.0914947596,-0.000277276,-0.0006215324,-6.375120000000001e-05,2.4268869583,0.2319858995,1.7898107878,0.6666666667000001,-0.1666666667,10.7916666667,0.0125,2.0,-0.006500000000000001,-4.875,11.125,-0.0589882122,2.0,-0.0076345776,-2.855108055,-0.24789262720000002,0.0932588364,8.6,6.5,2.3538818854,0.5109438677,2.2511907545,0.39046027310000003,0.6111111111,0.7687251775,2.1378786266,0.9885057471,2.8873482667,0.1779757746,2.1056725081,0.8857142857,204.0,5.0,0.7845558166000001,0.0018107403,0.8862304688,0.001956,0.6111111111,-0.0015811388,-0.0015811388,-0.009797959,-1.8506466576,2.0378857765,0.3771172554,1.5413355242,-0.2054061925,-296.0,2.1541403708,0.3100071243,1.1378384415,-36.0,-10.0,14.0919223235,-7.5197074784,0.48551587430000004,8.0,1.7142040327,0.48987133650000003,2.0126947484,-0.5251797191,2.4454204313,0.3882033057,2.2729355502,-0.9804399184,0.5346534653,0.026010913,2.7590244094000003,0.2665606725,1.5124898955,-0.7209782725,305.0,5.6,6.1,-211.3333333333,2.3388657554,0.2086347587,1.4805817069,1.8917475221000002,0.3784552949,1.7464692538,-0.6404703832,-0.7725320563,0.502457056,1.8554679654,0.31619596310000003,2.0637711777,0.4021647209,-0.3794905559,2028.7777777778,-8.0,8.0,3697.4166666667,0.577394519075,2.2162004788,0.6305592315,0.2387538907
s483,0.9149464769000001,0.2151821082,1.1487026195,1.05,-44.7777777778,-0.4,784.0,-34.0526315789,-0.36666666670000003,607.0,-0.23039309360000002,-1.1082385786,2.7656174922,0.3237442987,1.5085326705000002,-0.5699662596,-0.0014183628,-0.0084420776,-0.027747070300000003,4.2117248406,0.2611495514,1.678533759,0.1666666667,-0.33333333330000003,12.1666666667,-0.033333333300000004,2.0,-0.0186666667,-6.75,21.9583333333,-0.043292682900000004,1.0,-0.0014552846,-5.8028455285,0.6453917824000001,-0.5278465606,7.936000000000002,8.3,1.0984552766,0.37283101360000004,1.5946728395,-0.29841604590000004,0.4166666667,-0.5605639606,0.9541844787,0.914244186,2.4752466244,0.0019122458,2.1785961003,0.8285714286,181.0,4.0,0.9,0.0017792651,0.874609375,0.0014897656,0.8055555556,-0.06403124240000001,-0.06403124240000001,-0.0256124969,-2.4644304802,1.3046499827,0.4106647887,1.3333419194,-0.9278477643,-322.1666666667,2.4647434681,0.3657814433,1.8299956251,11.5,51.5,10.2050741975,-9.1030501021,0.4487692974,12.0,1.7961528638000002,0.4438728726,2.0608681846,-0.9005120514,1.6838765358,0.3869712771,2.4941568569,-0.6979697492,0.5135802469,0.0301193635,3.4716876894,0.3211800338,0.8411488528000001,-2.2634109915,329.5,6.5,5.1,-295.8333333333,2.3454599412,0.3357789248,1.739022398,1.947224051,0.32580896940000004,1.4223449333,-0.7021478983,-0.42776243480000004,-0.45794662900000005,1.4614928866,0.3278517005,1.443051555,-0.2958560284,0.2270466154,2998.545,-0.0,7.0,3355.2727272727,-0.4058763769,-0.348717963,0.7823611926,0.2003722487
s484,0.8556204268000001,0.37231453950000004,1.392907652,1.1,-17.75,-0.2,406.0,-10.6296296296,-0.1,276.0,-0.3683003373,-0.9812084559,5.3160110043,0.39268708020000004,2.9360159664000003,0.5253555359000001,-8.50679e-05,-0.0005692291,-0.0155283203,3.553685922,0.288267331,1.7865909551999999,0.0,-0.33333333330000003,3.4166666667,0.0083333333,1.0,-0.0006666667,-1.4166666667,9.125,0.0029303655,0.0,0.0007796610000000001,-0.2168674699,0.0983877635,0.0961140967,8.1,7.0,1.4292566767000001,0.6248028875,1.6162604124,-0.4702168027,0.2222222222,-3.7539546939,-2.4370754258,0.9050420168000001,1.3730449231000001,0.0005919792,2.1349361308,0.8285714286,112.0,6.0,0.6356148243,0.0007519226,0.7659990311,0.0009971358,0.33333333330000003,-0.0015811388,-0.009797959,-0.0256124969,-0.9505131709190003,1.4043722285980007,0.4778444410250002,1.8833519703250006,-0.3510588974640001,-346.63333333334106,2.550875704975001,0.3405112078810001,1.4967135221949996,-12.145,58.625,3.5845956960039986,-0.9719257042769993,0.7511492304,1.0,1.5959064725,0.7781134152,1.9569445654000002,-0.3536953618,2.5623333101,0.47120477930000004,1.7800693390000002,-0.5037101093,0.4338235294,0.08701787350000001,3.0047935477,0.3269915463,1.2690304559,-1.0165430048,360.5,5.4,5.4,-372.25,2.3208418669,0.3949613038,1.1318785943,1.7059681287,0.4058660887,1.6996830703999999,-0.6000722056000001,-0.43631722850000004,-0.5026847217,0.8649960486,0.0677421507,1.9172826146,0.1960003155,0.347295147,2616.777486732408,3.0,6.19,7316.1666666667,-0.0771991647,0.18759861390000002,0.17954101890000002,0.4801633129
s488,0.8653672936,0.2038843851,1.6260926253,1.5,-37.9090909091,-0.2666666667,782.0,-14.2608695652,-0.2333333333,317.0,-0.2601107681,-0.5463485119,2.4274279268,0.3810133912980001,1.9124654164970007,0.1654752035,-0.006054364400000001,-0.0004907951000000001,-0.0035546875,1.2883811159,0.266514181,1.3540605358,0.1666666667,-0.6666666667000001,15.2916666667,0.10416666670000001,0.0,0.0055000000000000005,-0.625,9.5416666667,0.29285136500000003,0.0,-0.0012032356,-0.47148634980000004,-0.0248849169,-0.9283306689,7.4,5.2,1.3527510523680002,0.422452030627,1.9348378035579998,-0.5112942270300004,0.0,-2.259628400460999,-0.7340058408410001,0.8118791687990001,1.8067175387730001,0.10831474313399994,1.9484753802339991,0.5777777778000001,164.0,6.0,0.9405670166000001,0.0006916981000000001,0.772342968,0.0015181103000000001,0.6388888889000001,-0.0256124969,-0.0256124969,-0.158113883,-1.7836653871,1.1007652944,0.3263852687,1.6287728324000001,-0.5995499741,-321.309999999999,2.353001399729001,0.31764144935099997,1.4527811366810002,-6.2,58.83,9.2958764144,-6.2103159839,0.4677504711,2.0,1.0149970488,0.56685303,1.8568654655999999,-0.0553357895,2.7178200494,0.4004618550310002,1.8555241609029998,-1.0625902959,0.3851132686,0.0064340122,3.2866397719,0.2920381359,2.1353802994,-1.223080038,346.0,5.7,5.0,-277.9800000000041,2.304844372626001,0.305530507932,1.6221786600720003,1.2870415834,0.3304436497,2.1457120684,-0.4871125938,-0.1531031927,-0.2860470083,0.7892799745,0.0037308213,2.1451603638,-0.0476850338,-0.2231209948,2717.2716666667,-8.0,7.0,3784.4166666667,0.4256096742,0.3078266385,0.8454161012,0.125539208
s489,1.1947060801,0.3228611556,1.6832297505,1.6,-12.9285714286,-0.0666666667,349.0,-11.84,-0.1666666667,283.0,-0.1468092065,-1.0806988984,3.6570551553,0.4291756443,2.2712572747,-0.0205027388,-0.0004661824,-0.0013914375,-0.0626962891,4.3024572865,0.309522002,1.3668924778,0.5,-0.33333333330000003,9.5,-0.058333333300000005,0.0,-0.006666666700000001,-2.75,8.9583333333,0.0378895815,0.0,0.0021175423,-0.6391362422,0.0515384615,-0.9411965812,8.5,6.9,0.8113462872,0.5602707775,1.4431328814,-0.48199520098400017,0.1388888889,-4.6917670497,-2.119429642,0.9103448276,1.2699693348,0.0102077563,2.4183009885,0.7428571429,180.0,9.0,0.881072998,0.0013821334000000002,0.9473144531000001,0.0017275794,0.6388888889000001,-0.009797959,-0.009797959,-0.03213788940300002,-1.2327875288,1.5155665966,0.4529123886,1.7857076902,0.1057733368,-306.3333333333,2.743160696,0.3066109281,1.8820891526999999,-49.0,186.0,4.305937040514999,-2.6106613586840006,0.5571275451000001,5.0,1.4192296106,0.4705851505,2.5503764862000002,-0.6454205272,2.4620263119,0.5043111071,1.9644267804000002,-2.0711091031,0.4133663366,0.010969454600000001,3.921207491,0.2954439864,1.8806536125000002,-1.5419813752,384.5,6.0,3.6,-297.5,2.7906385674000003,0.3632334996,1.7520431628000002,2.395086642,0.43008854220000003,2.5240639848,-0.3552501839,-0.3790216649,-0.5847129379,1.6750192379,0.3955763856,1.74487381,-0.2324674424,0.011807908300000001,2746.93,4.0,4.0,6689.9090909091,0.3226376693,0.5746016592000001,0.8593645247,0.3763216695
s490,1.1775269841,0.2536790068,1.2435111983,1.9500000000000002,-15.0833333333,-0.2,343.0,-11.7916666667,-0.2,270.0,-0.5414670022,-0.6240922725,3.334517802,0.3346941808,1.753733479,-0.47591510010000004,-0.0009915385,-0.0035614929,-0.0069716797,1.6919887744,0.2227153286,1.1845131111,0.6666666667000001,-0.0,15.9583333333,0.0125,2.0,-0.014833333300000001,-3.375,13.625,0.0254237288,2.0,-0.010481927700000001,-2.2516847049,-0.1571246792,-1.0313988787,8.2,6.6,2.6153369841,0.3347762644,2.2463959112,0.11767012090000001,0.4166666667,1.5745172216,2.4130509566000002,0.9882352941,3.5778719673,0.025165119000000003,3.9764995956,0.7142857143,181.0,8.0,0.7580966950000001,0.0009994266,0.8355087280000001,0.001336933,0.7222222222,-0.0038729833,-0.009797959,-0.009797959,-0.2341389255,1.6200205183,0.48770113660000003,1.9628833596000002,-0.6940896896000001,-286.05500000000404,2.8525435210169996,0.29974991351400004,1.6114576631859996,-5.565,95.17,0.6898332912,1.0964325784,0.488760564,11.0,1.5971594436,0.30489584480000004,2.47710841,-0.0605517577,3.1027285785,0.3969001888,1.9056484387000001,-1.9416726362,0.3611793612,0.0017780984,3.6163529398,0.2768041389,1.9798878026,-0.4873695477,309.5,5.2,4.2,-224.8333333333,3.564215293,0.2163581379,2.3969652707,2.8735918618,0.3866766525,2.0153109704,-0.8769536525,-0.8695015675000001,-0.0622444518,2.0464912141,0.3189394633,1.6149576892000002,-0.2254230592,-0.7136649064,3712.2142857143,3.0,7.0,5353.0833333333,0.8207618693000001,0.0586218172,0.1675384494,0.3166153661
s491,0.6865749798,0.11812553020000001,2.0789799758,2.0,-10.7407407407,-0.1,280.0,-8.75,-0.2,200.0,0.12823167400000002,-1.9181523698,2.3464933501,0.38415517800000004,1.6832288582000001,-0.3091206763,-0.0006660949,-0.0045435791,-0.0307197266,3.3078443274,0.3577232792,1.4796548595,0.33333333330000003,-0.33333333330000003,5.2916666667,0.0625,0.0,0.0018333333,-0.2916666667,11.4166666667,0.023044096700000002,0.0,-0.0021918309,-1.2347083926,0.0241254206,-0.7679166082000001,7.2,3.7,1.4723418411249996,0.44208503919899994,2.051106206399999,-0.376579345711,0.1388888889,-1.6002287916,0.8970681414,0.9651162791000001,1.6017342146,0.0006777490000000001,1.8590715801000002,0.6825396825000001,107.0,10.0,0.6930587530000001,0.0014906277,0.6457630157,0.001379638,0.30555555560000003,-0.158113883,-0.0250474647,-0.0256124969,-0.8946063936,0.4834362775,0.4396854400440002,1.8440763573,0.4026996447,-237.5,1.7347579665000001,0.396372123,1.3081042194,25.5,-2.0,3.1926927019229994,1.9950464301670001,0.421813152,4.0,1.0886947421,0.6606223976000001,2.3610772539,-0.047087612,2.7462941513,0.46621534750000004,1.5118731983,-0.6270155345,0.4179964974360002,0.036585217287999995,2.0493363668,0.3419800324,1.8020607781,0.2505784873,373.065,4.7,3.8,-246.5,2.3414325468,0.33218512980000003,1.5459532731999999,2.3758779639,0.47924207950000003,1.9801454986,-0.1699341868,-0.4398244704,-0.028146202300000003,0.5776960493000001,0.0143147941,2.0780001127,0.3416633485,-0.0067892018,2993.1527777778,-10.0,3.0,3037.8333333333,0.2302686473860001,0.38260660436399996,0.8256218483000001,0.32002450520000003
s492,0.5300734513,0.0843118733,1.5973642848,1.4,-8.6296296296,-0.1,223.0,-13.0714285714,-0.0666666667,347.0,-0.1940530749,-0.26978715000000003,2.8427865157000003,0.3312299101,2.0779316487,-1.1078320756,-0.0014656473809999996,-0.011081126819999999,-0.0023017578,3.866186347,0.2841405315,1.7783360559,0.5,-0.1666666667,5.3333333333,0.033333333300000004,1.0,-1.7347234760000003e-18,-1.3333333333000001,9.0,0.1,1.0,-0.0020588235,-2.9117647059,-0.2946720799,-0.7685083227,9.5,6.7,1.3995887492999999,0.4489561166,1.7197610222000002,-1.0072313335,0.1388888889,0.7651132381,2.5324498677,0.9659090909,1.671184907,0.0013660449,2.4116343451,0.7142857143,143.0,5.0,0.9522460938,0.0007349572,1.0,0.0016732633,0.5,-0.060412699821000004,-0.1265219767,-0.06723506255700001,-1.3308843939,1.5048892280000001,0.4924355986,1.3769059859000001,-0.9846314078,-358.8333333333,3.201368889,0.3685706365,1.2349325006,-13.0,68.5,1.3984502866079997,0.8292030328160008,0.5146171273,12.0,1.8934721929,0.4846997779,2.0145229887,-0.7293323171,3.1383428019,0.44553801940000004,2.5982550877,-1.4676893385,0.49497487440000004,-0.0031626441,2.1444348918,0.2684891954,1.2344100352,-0.6439511562,340.5,5.3,5.1,-277.0,2.4563239648,0.2568213661,1.7890008911000002,2.5610400639,0.3623411757,1.7770051763999999,-0.6907258746,-0.281406199873,-0.1510484482900001,1.3390577147269997,0.279771813309,1.7641133696510007,-0.18689524009500005,-0.128386972152,2273.4583333333,2.0,8.0,5499.4166666667,-1.2680175566,-0.8344607136000001,0.8140297282000001,0.3243236957
s500,0.9955110748,0.0825036672,1.8515654945,2.3,-33.0,-0.4,588.0,-20.5,-0.33333333330000003,397.0,0.0685037757,-0.6134736983,4.6332555206,0.41497017300000005,2.1463243494,0.1756116931,-0.0001688719,-0.0008741074000000001,-0.0010332031,4.3938751167,0.305745967,1.1183873036,0.6666666667000001,-0.1666666667,7.0833333333,0.025,2.0,-0.008,-3.5,10.7083333333,-0.0534704904,1.0,-0.0041546135,-5.1319617623,-0.0036913564,-1.0278583375,7.5,6.7,0.7725853049,0.4949139717,1.5171256953999999,-1.3327293859,0.47222222220000004,0.0474017168,1.7597062589,0.9545454545000001,2.1986689083,0.0961792125,2.3363676198,0.6000000000000001,180.0,7.0,0.6633827209000001,0.0007012180000000001,0.9786376953,0.0011742963000000001,0.5555555556,-0.0038729833,-0.0038729833,-0.0038729833,-0.7989861158,1.4260546691,0.571174611,1.9156283299,-0.3844480044,-305.1666666667,2.9269144336,0.35523208170000004,1.0801890223,-58.0,14.0,-0.2551819008559996,3.2314934169370004,0.3548918861,8.0,1.2827377765,0.4898066642,2.0945634827,-0.6769516130000001,2.3753553778,0.37191124870000003,1.8288605683,-1.2788211754,0.4707317073,0.0270542918,3.0372586171,0.3114926088,1.1619738493,-0.6585373182,342.0,7.4,5.1,-267.099166666669,2.9311366471360003,0.3173307404999999,1.6249391474370003,2.7116998293,0.4132603722,1.7171892726,-0.6404603734000001,-0.3880576032,0.1319515584,2.094370165,0.4038256341,1.5438609763,0.15095137220000002,-0.445282345,2328.9116577781783,14.0,4.0,7825.5833333333,0.44770633242599994,0.9453226873370001,0.8484439474000001,0.8580945027
s501,0.4595037202,0.0015750936,1.7535023222000001,1.7000000000000002,-18.16,-0.1666666667,438.0,-14.4347826087,-0.2333333333,319.0,-0.308178279,-2.3152198376,1.9191578224999999,0.463768279,1.4601303963,0.0274683163,-4.7312600000000005e-05,-0.0023712311,-0.0011113281,3.6038285491,0.3376413408,1.3831042958,0.33333333330000003,-0.6666666667000001,20.75,-0.0083333333,1.0,-0.001,-2.0,18.75,-0.09456264780000001,0.0,0.0026099291,-0.0289598109,0.0155376777,-0.8596605235,7.3,6.3,1.7075084398,0.4111639875,1.6660116814,0.2527979273,0.75,-3.9105718287,-3.0517358136,0.7217054264,1.5193081756,0.1198362216,1.6711579436,0.8857142857,127.0,10.0,0.6412649155,0.0011374752,0.9980468750000001,0.0017049243000000001,0.7777777778,-0.0015811388,-0.0004,-0.0015811388,-1.0690117666,1.5941014136,0.41544427180000004,1.9299477351,-0.3635127274,-391.6666666667,2.4586217922999998,0.39253312220000003,1.2714295979,-20.0,72.5,2.001014209552998,1.9042913332339992,0.44832281560000004,12.0,1.4099311212,0.5012091038,1.6414876659000002,0.3980648161,2.7460085336,0.44598607,1.6216753797,-1.5932121914000001,0.3606965174,0.025520821500000002,4.0468139689000004,0.2938585254,2.3862618592000002,-1.3950161291,384.0,5.9,5.8,-309.0,2.8637868065000003,0.3014776862,1.9637700195,2.7117207044000002,0.3956173094,1.6237354750000002,-0.7528819521,-0.3070289619,0.8804159273000001,1.4107151263,0.1933018872,1.9907412017000001,-0.1776027897,-0.9931343931000001,2920.8958333333,-8.0,5.0,4727.0,-0.0155752118,1.1343303713,0.8539848128,0.20285038130000002
s502,1.0353805953,0.0658732375,1.9387476041,2.35,-25.4166666667,-0.2,588.0,-12.0,-0.1666666667,289.0,-0.031280425300000005,-1.0984753631,4.6169129609,0.32511198680000003,2.8991381939,-0.7830373322,-0.0011499397800000003,-0.0157124023,-0.1228261719,4.041313135,0.26878751570000003,1.3562795841,0.33333333330000003,-0.5,13.375,0.0208333333,1.0,-0.0008333333,-5.2916666667,25.6666666667,-0.0565799257,1.0,-0.0012973978,-2.030669145,0.3097832098,-0.9787910629000001,7.3,7.9,2.5409070931,0.6458208397,2.6944571965,-0.2580047457,0.25,-5.5474398217,-1.1093551444299998,0.8843248974039998,1.5666770439,0.2424972557,1.0257744073,0.8857142857,228.0,5.0,0.7400324220620003,0.0014342940199999995,0.8925785733410005,0.0016798132470000008,0.600555555559,-0.0015811388,-0.0038729833,-0.0099597577,-0.6751434378000001,1.7170324623000002,0.43501964540000004,1.9814667359,-0.21255663730000002,-301.72499999999997,2.990952871607001,0.2996975768560002,1.6435442896190002,-12.37,106.185,1.745881479028999,-1.1031782527489997,0.6930733877,11.0,1.8952842263,0.4440310944,1.5862302756000002,-0.7777424918,3.3102809939,0.40474494520000004,1.8256983486,-0.8324590312,0.46898263030000004,0.0833827543,3.9726286472,0.2621015409,1.6387906842,-1.3449770657,341.0,5.9,6.8,-257.10916666667003,3.1473948986529994,0.296410016744,1.9197126624709995,3.4785435984,0.27959171800000004,2.6125460563000003,-1.3298898804000001,-0.6006882706000001,-0.4414461065,1.8199810548,0.300228221,1.7481051384000001,-0.1042070937,0.2204758637,2397.6604166667,-1.0,7.0,6029.5833333333,0.2607454614,0.0406835766,0.8204108773000001,0.4380570137
s503,1.0164393346,0.0008302721,2.3527183193,2.25,-33.8260869565,-0.2333333333,741.0,-27.7272727273,-0.2666666667,576.0,-0.2679672707,-0.8129916266,4.740561985,0.38378746080000004,2.9646292466,-1.4006168649,-0.0005160178000000001,-0.032443115200000004,-0.05219571716699999,3.5419174502,0.2862125136,1.8004344169,0.6666666667000001,-0.33333333330000003,20.25,7.771561172e-16,2.0,-0.012,-2.3333333333,23.2916666667,0.1587004405,2.0,-0.0049162996,-2.0011013216,0.0707390589,-1.3651325403,7.2,6.0,2.3512484924,0.5495815687,1.7174399768000002,0.048913528000000005,0.30555555560000003,2.3616216944,2.4570007478,1.0,3.3045827802,0.06785442850000001,2.370065341751,0.8571428571,149.0,6.0,0.6687150002000001,0.0009702431,0.7122373581,0.0013903592000000002,0.5555555556,-0.0256124969,-0.009797959,-0.009797959,-0.504973553,1.9550374425000001,0.38724513590000004,2.7803432779,-0.0040530593,-305.8333333333,3.5615597863,0.264408937,2.0135601938,-5.0,26.5,-11.1909728478,19.9282874703,0.6204803124,10.0,1.5968370845000002,0.5408683236,1.8151328715,-0.6224760214,2.7620067097,0.3666281127,2.161627158,-2.0235832188,0.5839598997000001,0.0171966243,3.0069420172,0.3436662642,1.7721086862000002,-0.094137525,296.0,6.7,5.4,-251.3333333333,3.5328669564,0.31979559080000003,1.7171228656,3.2533595176,0.4233453923,2.5621833463,-1.543193707,-0.24169480470000002,0.0077585651,1.2411540730000001,0.3032677217,1.8399493972,-0.1350981125,-0.4072918521,1399.8181818182,-0.0,10.0,4266.1666666667,0.1518805313,0.6931471806,0.9096090058,0.2542437709
s504,1.2970057874,0.0044910306,2.5538798206,3.1,-50.0,-0.6000000000000001,575.0,-50.0,-0.5,700.0,-0.9072249852000001,-1.5004943681,3.6774045042,0.3402149588,2.415963339,-1.2666974731,-0.0009319510000000001,-0.0002767525,-0.0015634766,4.0508461006,0.2816575848,1.3417840994999999,1.0,-0.0,14.7916666667,0.2541666667,3.0,-0.011166666700000001,-4.2916666667,14.5,-0.0651334045,2.0,-0.0064354322000000005,-3.6990394877,0.0732046821,-0.1629547612,7.4,7.0,2.2542292644,0.34743449390000003,2.2665636468,-0.0352929934,0.6944444444,-0.1983580922,0.762706929285,0.9545454545000001,2.5638396868,0.1935364451,1.43641517,0.8793650794000001,161.0,6.0,0.7162586425570002,0.0008678426000000001,1.0,0.0010084777,0.4166666667,-0.0006324555,-0.0002011893,-0.0015811388,-0.7653369987,1.6700563531000001,0.5935153544,1.848593986,-0.4356976738,-398.6666666667,3.4095538962,0.3501018449,1.222249097,-44.0,57.5,-9.9234381901,14.4976900164,0.4352878652,17.0,1.6727785575,0.4922406784,1.8439076759000002,-0.49257358840000004,2.587020973,0.41569202050000004,1.6436943522,-1.6078216565,0.46650124070000004,0.0792947735,3.7876902873000002,0.3104661581,1.2998012345,-1.7702159243,282.0,7.0,5.6,-308.1666666667,3.0383167457,0.3399196345,1.5997877904000002,2.2931462018,0.29348623900000004,1.5220863466,-0.5094409873,-1.3716729779,-0.968281409,1.8415922846,0.3361765231,1.7157148192,0.3248674212,-0.1246440864,2060.7083333333,4.0,10.0,7160.8181818182,0.8554279865000001,1.2862109026,0.5651407679,0.32366704290000003
s505,1.5454852271,0.2386322528,1.3089770308,2.3,-27.56,-0.1666666667,638.0,-12.95,-0.33333333330000003,247.0,-0.25106285240000004,-1.0007968354,4.2053480262,0.3338318683,1.9728654945000001,-1.1664048277,-0.00040754210000000003,-0.0139550171,-0.069375910653,3.132529896,0.2382910698,1.7192257003,0.33333333330000003,-0.6666666667000001,7.0833333333,0.075,2.0,-0.0016666667,-1.1666666667,8.0416666667,0.0576683292,1.0,-0.0017855362,-1.258312552,-0.0239799121,-0.7154425612,7.7,6.6,1.5456999083,0.2293064193,2.1015816891,-0.5807202007,0.1388888889,-2.7735728677,-2.7692498732,0.8477692242059999,1.1644326564,0.1050390164,1.4388529546,0.7079365079000001,108.0,3.0,0.6686310053,0.0016607631,0.9328613281,0.0020960234,0.3888888889,-0.009797959,-0.06403124240000001,-0.0256124969,-1.2614401711,1.4543183100000001,0.33447573610000003,1.3190006579,-0.46032060300000005,-228.1666666667,2.3322800524,0.2925574734,1.1221262063,-17.5,34.5,-1.1504832423560003,1.682771691987,0.5015308731889999,6.0,1.3175876699,0.4185636573,2.0745730005,-0.5789969902000001,2.8316434142,0.3884759927,1.5635284398,-1.1804487339,0.412987013,0.017586225,1.8840556864,0.2520675828,1.9749761258,-0.0565951748,309.5,6.8,5.9,-270.1666666667,2.8584990706,0.3263732547,1.2747949994,2.1680633583,0.35672581800000003,1.8455239843,-1.2624469366,0.44465613930000003,0.6984321695,1.584605329,0.2452890865,1.7284719284999999,-1.01722248,-0.7382095419,1712.9821428571,-33.0,3.0,2945.1666666667,0.4760611548,-0.329003942,0.7977451038000001,0.5412144408
