,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s246,1.1018824124,0.13057334880000002,1.8766012269999999,2.15,-18.1481481481,-0.1,450.0,-9.1304347826,-0.23333333329999997,198.0,-0.1311941355,-0.6309735992000001,3.588216877,0.298228245,2.4412467008000003,-0.3752528381,-0.0004198475,-0.0159847412,-0.2575166016,-5.666666666699999,-4.1428571429000005,-5.8666666667000005,3.0,2.75,3.4,3.1428571429,20.0,4.4831811994,0.2365088344,1.7213263323,0.33333333330000003,-0.33333333330000003,14.0,0.15,1.0,0.001,-2.5,8.75,0.19217638690000002,2.0,-0.0043072546,-2.5078236131,-1.25,1.0909090909,0.1002288358,-1.0565551406,9.2,5.3,2.1202193675,0.42154510359999997,1.8107345602,0.3650601192,0.0,2.0,3.8333333332999997,1.8333333333,3.0,4.3333333333,3.8333333332999997,4.0,4.6666666667,4.1666666667,3.1666666667000003,2.5,1.0,2.3333333333,2.5,4.3333333333,0.6557955738,4.4496099536000004,1.0,3.6569590745999996,0.0787742597,2.2144867703,5.5555555556,-22.2222222222,-37.037037037,4.5,5.0,1.75,2.5,2.625,2.5714285714000003,2.125,46.0,0.6571428571,15.0,206.0,9.0,-1.3125,1.1333333333,0.6718950271999999,0.0012660045,0.8695106506,0.0018534339,0.6388888889000001,-0.0256124969,-0.06403124240000001,-0.06403124240000001,2.0,-0.9472662458,1.5500595712,0.34118982340000004,1.8646553299,-0.6295568096999999,2.4666666666999997,-285.3333333333,2.5999785616,0.2939128774480001,1.573016508708,-14.0,218.0,40.0,3.482368589563001,-0.5841016489489997,0.4588583835,11.0,1.9321932028,0.3687636339,2.2386258396,0.011633216299999999,0.33333333330000003,0.39666666666999995,0.6108333333300001,0.4066666666609999,79.0,0.4,0.8,0.5,0.2,2.3202767942,0.38176461409999995,1.6879128425,-0.9959067097,0.4900990099,0.07271023800000001,2.7655829211,0.272732496,1.1823894745,-1.7450783139,335.0,6.0,5.7,-280.6666666667,-266.0,2.6355878697999997,0.31743944500000004,1.4668363391,-14.666666666700001,137.7416666667,3.4953567775,0.3962605069,2.4686575713,-0.7697944830000001,4.0,4.255,4.0,4.5,2.0,-49.0,-0.4996218074,-0.4030164346,1.6070722656,0.2995787593,1.4091358143000001,-0.3451200076,-0.17458849310000002,3.8,3.4444444444,3.4444444444,3.4666666667,1911.9964726631,-26.0,4.0,2954.9166666666997,0.1142533863,0.38845210840000005,-3.5,-2.2727272727,-2.75,-2.0714285714,-2.0,0.811333595,0.1154456363
s249,0.7472232152,0.0800695569,1.6667312425,1.6,-32.6086956522,-0.23333333329999997,709.0,-27.809523809499996,-0.30000000000000004,555.0,-0.5146126284,-0.5821206181,3.0504574688,0.4832689730000001,1.7740769112,-0.9662765248,-0.0001210608,-0.0039053345,-0.0427626953,-4.1333333332999995,-4.6785714286,-4.2333333333,3.75,3.0,2.8,2.4285714286,42.0,2.4559919292,0.2920870446,1.6584774042,0.1666666667,-0.5,0.9166666667,0.033333333300000004,0.0,0.0003333333,-0.33333333330000003,9.4782608696,0.0779343926,0.0,0.0013213737,-0.7813941568,-1.1608333333299998,1.5454545455000002,-0.145257655,-0.0851381628,6.9,7.7,1.334456684315,0.423223495271,1.947028719971,-0.40461265308300004,0.22222222219999999,3.1666666667000003,4.8333333333,1.3333333333,3.1666666667000003,4.6666666667,5.0,5.3333333333,6.0,5.5,4.1666666667,4.0,2.8333333332999997,5.3333333333,2.8333333332999997,4.5,-5.084240825,-4.4851733119,0.6415229885,1.2451021282999999,0.0011163019,1.9431100359,50.0,-44.4444444444,-59.2592592593,4.8333333333,5.75,3.25,3.25,3.125,3.4285714286,3.75,55.0,0.6380952381,25.0,139.0,2.0,-1.5,1.6,0.6927586673399999,0.0014530249940000006,0.7985534189890001,0.001647535096,0.5424999999989999,-0.0250474647,-0.0256124969,-0.06403124240000001,2.0,-0.99758118,0.9491266533,0.5415546878999999,1.7102421305000002,-0.34251947860000004,4.9333333333,-324.81833333333606,2.323546919532,0.32641566119000004,1.4616779756359992,-4.84,45.975,42.0,2.447944927068999,-2.712437722611,0.7598480068000001,3.0,1.2997625611,0.5090101438,1.8703173415,-0.6139537944,0.4166666667,0.25,0.5691666666639997,0.5,111.0,0.4,0.2,0.6220000000000001,0.6129999999999998,2.7314830127999996,0.5060178459,1.7059179650999998,-1.9196700372,0.3776595745,0.019833788999999998,1.3892389800999998,0.20842189989999999,1.98453882,0.3111687996,391.5,6.5,4.9,-283.8641666666649,-311.73999999999904,2.349025201933,0.32769827253999995,1.6347983096189995,30.239166666663014,20.964999999998017,1.8141251112999999,0.4632213535,1.4804724398,-1.300532402,6.5,7.0,6.0,5.5,5.0,-38.0,-0.110011923,0.37941194159999997,0.8453755864,0.137898489,2.1006070974,0.3081673635,-0.4242442065,3.8,2.7777777778,3.3333333332999997,3.4,2797.0458333333004,-14.0,4.0,3806.1666666666997,0.20364894574600004,0.44473488622699997,-1.8,-1.9090909091,-2.5,-2.7142857143,-3.1666666667000003,0.2074943959,0.4948898421
s252,1.4179014332,0.10635277359999999,1.5530422277,2.05,-34.6666666667,-0.4,593.0,-29.4285714286,-0.30000000000000004,592.0,-0.5016199178,-1.1797439027,3.511817784,0.2879581486,1.9665134409,-0.2181494896,-0.0005160178000000001,-0.0089725342,-0.0037998046999999997,-4.0,-2.8928571429,-4.0333333333,2.0,1.75,3.2,2.7142857143,41.0,5.1781614243,0.2543199999,1.4165356234,0.6666666667000001,-0.1666666667,18.5,2.6367796829999996e-16,1.0,-1.214306433e-17,-3.5,20.25,0.034751773,1.0,-0.0036099290999999996,-4.170212766000001,-1.0,1.3636363636000002,0.286849711,-0.8956647399000001,9.0,7.8,3.124029623,0.34857526310000003,2.1924019737,-0.5335039924,0.11111111109999999,2.6666666667000003,2.8333333332999997,2.1666666667,3.1666666667000003,4.6666666667,3.3333333332999997,5.666666666699999,3.3333333332999997,3.6666666667,1.8333333333,2.6666666667000003,1.5,4.8333333333,2.1666666667,6.833333333300001,-2.7464043494,-2.3060968769,0.9333333333,2.9752323403,0.0193148774,2.3398772387,22.2222222222,-55.5555555556,-29.6296296296,4.8333333333,2.25,3.75,3.125,2.625,2.7142857143,3.375,38.0,0.7142857143000001,26.0,214.0,6.0,-1.0,1.0666666667,0.8268922806000001,0.0016332462000000002,1.0,0.001892705,0.6944444444,-0.0256124969,-0.0256124969,-0.06403124240000001,3.0,-0.9901279956999999,2.2522634176,0.3680969441,1.4352391659,-0.1896159472,3.8666666667,-236.1666666667,2.4300167108,0.2455147721,1.0554097820000001,-5.5,20.5,46.0,-5.513871406,9.371187642799999,0.24812425719999998,13.0,2.234168859,0.3662348955,2.0769559397,-0.4839667936,0.6666666667000001,0.9166666667,0.8333333333,0.8333333333,125.0,0.5,0.6000000000000001,0.8,0.2,3.6940679761,0.3671849286,1.4051281687,-1.9225192412999998,0.4816625917,-0.0067340867,4.3685993992,0.2511248836,0.9533864906,-2.188330334,264.5,5.9,5.7,-222.1666666667,-241.0,3.7616004895999997,0.31843056680000004,1.3192626512,18.8333333333,11.4930555556,2.15521057,0.34420409830000004,1.0594948876999999,-1.2871160077,5.0,6.5,5.0,1.5,5.5,-36.0,-0.3148822395,-1.0378471681,1.9799923919,0.0910017152,2.1806145122,-0.19180442829999997,1.1342602927,3.7,2.3333333333,1.3333333333,2.2666666667,1422.7333333333,-6.0,11.0,3613.25,0.7313683934,0.3566749439,-1.4,-1.2727272726999999,-1.8333333333,-1.0714285714,-1.9166666666999999,0.8536111961,0.1572729901
s254,0.9370771190999999,0.3544065225,1.4112547819999999,1.1,-24.8846153846,-0.1333333333,623.0,-11.333333333299999,-0.2,252.0,-0.019016036599999998,-1.1466323210149998,0.7440441245,0.3757211383,1.2661251886,-0.8321180237000001,-0.0019058973,-0.0031733397999999997,-0.0075507813,-4.6666666667,-3.8571428571,-4.9666666667,3.75,2.5,4.0,4.0,39.0,4.9294742594,0.3051927379,1.833152985,0.1666666667,-0.6666666667000001,5.416666666699999,0.0166666667,2.0,-0.0056666667000000006,-1.5833333333,9.125,0.160418483,3.0,-0.0105893636,-3.2545771577999996,-1.0833333333,1.0,-0.0586076074,-0.29190480879999997,8.6,8.1,2.0447916297999997,0.42542647130000005,2.5827293417,-0.27999443760000003,0.5277777778,1.0,2.0,1.0,1.3333333333,3.5,6.166666666699999,5.833333333300001,7.0,7.0,3.6666666667,1.1666666667,1.0,1.0,1.0,3.1666666667000003,-0.9418185245,1.1714368314,0.9886363636,3.1636034579000003,0.1971379612,2.4175664644999997,66.6666666667,-55.5555555556,-59.2592592593,6.0,1.0,3.375,4.0,3.5,1.5714285713999998,3.875,43.0,0.8857142856999999,28.0,234.0,5.0,-1.25,1.0,0.7095755576999999,0.0011151963,0.7676273346,0.0011829923,0.5555555556,-0.0038729833,-0.0038729833,-0.0038729833,1.0,-1.9557998503,0.9215001662,0.4417078918,1.5902686849,-0.0051932411,4.4666666667,-273.5,3.5680333897000005,0.3276585468,1.4366158941,-18.0,2.0,47.0,19.1029564037,-16.2344837227,0.5271617541,10.0,1.6315778533,0.5232465538000001,2.2207349278999997,-0.9136462405,0.75,0.9166666667,0.5833333333,0.9166666667,106.0,0.30000000000000004,0.1,0.30000000000000004,0.0,3.2432153144,0.4026278935,2.3881287599000003,-1.1300427581999999,0.539408867,0.0763745859,4.4777115144,0.22261430219999997,1.5496938441459995,-1.3311893759,345.0,7.1,5.7,-231.3333333333,-249.1666666667,3.8376716586,0.3594621229,2.1848377787,17.8333333333,49.6361111111,3.7037288074,0.3064901661,2.5651337644,-1.5268909378000002,7.0,5.5,3.0,5.5,4.5,-43.0,-0.6742488829000001,-0.591169621,1.4907410819999998,0.3792482324,1.9487591802,-0.33239238460000003,0.4142726761,3.9,4.6666666667,2.8888888889,3.0666666667,3319.90625,1.0,8.0,4981.0833333333,0.6043944013,1.275068726,-1.8,-1.9090909091,-3.0833333332999997,-2.7857142857,-1.3333333333,0.8247236918999999,0.4561153035
s259,0.8950758964599997,0.12195378606600005,1.5987317173119997,1.7924999999999989,-24.875,-0.2,573.0,-22.55,-0.33333333330000003,431.0,-0.0849285642,-0.6674292900000001,2.3159980441,0.3630191657,1.9446295003,-0.42924728289999997,-0.002127152453,-0.014623481839999994,-0.103204948741,-4.0,-2.7142857143,-2.0,4.0,3.0,4.0,2.1428571429,62.0,0.9419656990999999,0.255102098326,2.0601966458,0.6666666667000001,-0.0,12.75,0.225,0.0,-0.001,-1.6666666666999999,19.5833333333,-0.0466193656,0.0,-0.006349749599999999,-0.1168614357,-1.0,1.8181818182,-0.1405635552,-0.7884228734000001,9.3,7.0,1.3912483504,0.435865782,1.7586119364,-0.9298855523,0.027777777799999997,2.5,3.1666666667000003,2.1666666667,3.5,4.3333333333,4.1666666667,4.8333333333,5.0,3.8333333332999997,3.1666666667000003,1.3333333333,3.5,2.3333333333,4.8333333333,5.3333333333,-2.3208003946,-1.3880680838,0.6941176470999999,1.3705302834,0.28529390200000004,1.4807098316999998,11.1111111111,-0.0,-55.5555555556,3.8333333332999997,2.0,4.75,5.0,5.0,4.7142857143,4.25,28.0,0.5174603175,40.0,149.76,7.0,-1.0625,1.9333333333000002,0.7388153076,0.002644253,0.7172607422,0.0028095753999999996,0.6388888889000001,-0.08292426300000004,-0.08325328392699995,-0.07661851199499994,4.0,-0.9609963042,1.3843005531,0.4124996055,1.4183526363999999,-0.43204174590000005,4.5333333333,-340.6666666667,1.9978738440000001,0.2945283051,1.2456232618,-6.5,49.0,47.0,3.3720522566759983,-2.980366565777,0.4440222517,7.0,1.1548924468000001,0.4585476786,1.7986205736,0.0298066441,0.8333333333,0.8333333333,0.6566666666599997,0.9166666667,150.0,0.1,0.8,0.7000000000000001,0.7000000000000001,1.3943916003,0.493711737,1.7456302573,-1.0592367152,0.2823218997,0.0048699454,1.3763577303999999,0.3174669062,1.2326336292,-0.948585408,460.0,6.4,7.6,-302.3333333333,-342.6666666667,1.7892623009,0.38177961159999996,1.1405475521,40.3333333333,-37.7291666667,1.4301814115,0.3332982043,1.5121644562999998,-1.3645434357,7.0,6.0,7.0,4.5,7.0,-42.0,-0.5193437759,-0.2638170509,1.2275707511,0.3247421974,1.4559687774,-0.4576170163,-0.021014082000000003,2.3,4.5555555556,1.0,3.2666666667000004,2088.4986111110998,-6.0,8.0,4248.3333333333,0.5981398932879997,0.6419444924369999,-1.0,-1.3636363636000002,-1.0,-1.1428571429,-3.0,0.1675391866,0.3841961797
s262,0.6623098627,0.24130523339999999,1.3937156921,1.3,-30.7692307692,-0.1333333333,794.0,-16.5,-0.2,379.0,-1.4621337255000002,-1.7577951416,2.9432644419000003,0.4985613714,1.455557882,-0.7812491001999999,-4.3625e-06,-0.0029648743000000003,-0.0005427246000000001,-3.8,-3.2142857143,-4.2,2.75,2.5,3.0,2.2857142857,50.0,3.2972759667,0.283510869655,1.4330594388,0.1666666667,-0.33333333330000003,10.25,0.033333333300000004,0.0,-0.0023333333,8.604228441e-16,19.3333333333,-0.054893238399999995,0.0,-0.014120996399999999,-4.120106761600001,-1.0833333333,1.6363636363999998,-0.1382701665,-0.5675759029999999,6.0,6.1,2.1725997021,0.5262693701,2.0229790687,-0.5696963854,0.6111111111,1.8333333333,2.8333333332999997,1.6666666666999999,2.8333333332999997,2.6666666667000003,5.666666666699999,4.5,5.666666666699999,4.8333333333,4.0,2.0,2.8333333332999997,1.5,2.3333333333,3.3333333332999997,-0.4522788907,2.1033770737,0.9886363636,2.2126118472,0.0405248449,2.8322755769,55.5555555556,-44.4444444444,-37.037037037,4.8333333333,4.5,3.875,3.875,3.375,3.1428571429,3.125,48.0,0.7968253968000001,33.0,214.0,5.0,-1.0,1.2,0.6991075515999999,0.0017055592999999998,0.7930145264,0.0018119816,0.30555555560000003,-0.0002011893,-0.0008898748000000002,-0.0015811388,4.0,-1.3004167566,1.0042286456,0.5105206616,1.7969742777000002,-0.8565933091,4.3333333333,-333.648333333334,2.635285213109,0.330954822346,1.560243403510999,-13.585,63.58,48.0,16.5767394359,-12.2536842265,0.8510518098000001,6.0,1.3444722191,0.47816054189999996,2.0420023063999997,0.2857592537,0.5833333333,0.6666666667000001,0.5833333333,0.9166666667,116.0,0.1,0.4,0.4,0.1,2.4806416638,0.47098491509999996,1.8389416931,-2.2885530811000003,0.35750000000000004,0.026711755499999996,3.1055656919,0.2998300561,2.519774163,-0.3455843409,457.0,6.0,5.0,-276.92500000000103,-306.743333333332,3.1657504462,0.3924564171,1.6573874837,2.75,1.8402777778,1.9956485345,0.4601255231,1.9420052575,-1.4118987834,5.5,5.5,5.5,5.5,5.0,-32.0,0.1839035884,0.023973934,1.1340983817,0.18109979559999997,2.2381886304,-0.529563193,-0.4291244191,3.1,3.6666666667,2.5555555556,3.2,2395.695,-9.0,8.0,3125.5833333333003,-1.7172658434,-0.21905356609999999,-2.0,-2.2727272727,-2.0,-2.1428571429,-2.25,0.4635058485,0.4505220142
s264,0.4880802992,0.2825128229,1.4315540983000001,1.05,-19.08,-0.1666666667,448.0,-16.7222222222,-0.4,290.0,-0.3566662474,-0.9047535556999999,1.6282467384,0.363009341525,1.9794452719,-0.0485110091,-0.0013160575570000002,-0.0191414185,-0.1869287109,-3.0,-3.5357142857,-4.8333333333,3.0,2.25,3.2,2.5714285714000003,46.0,2.0283764509,0.28554534309999996,1.502309598,0.8333333333,-0.1666666667,15.916666666700001,0.15,0.0,0.004,-0.5,16.0,-0.0354907539,0.0,-0.0043535867,-0.2588904694,-1.0,1.0909090909,0.1372707082,-0.8871473225000001,7.5,5.5,1.236223753194,0.4008955738070001,1.890245979644,-0.5472754135860003,0.0,2.0,4.1666666667,2.3333333333,3.8333333332999997,4.0,5.1666666667,5.0,5.666666666699999,5.833333333300001,4.3333333333,2.0,4.6666666667,2.3333333333,2.8333333332999997,4.3333333333,-1.0766278255,-0.1866411035,0.7621848739,1.7490264904,0.1467020173,1.7252651237999999,11.1111111111,-44.4444444444,-44.4444444444,6.0,5.25,4.0,3.875,4.0,4.0,3.875,47.0,0.7111111111,22.0,117.0,10.0,-1.0625,1.2666666667,0.6076866865,0.0010839903999999999,0.6068635941,0.0020897739,0.3611111111,-0.07536114867400004,-0.07730508096999998,-0.06405226559999998,3.0,-0.6473355511000001,0.9600898943999999,0.338657132,1.5785695487,-0.17964822900000002,4.4,-326.8333333333,1.39370806,0.3298213893,1.1184986822,70.5,-21.5,46.0,2.408658833518999,1.8756080207649983,0.3739539232,7.0,0.8927065020999999,0.3404151116,1.88624985,-0.7131121412,0.5833333333,0.9166666667,1.0,0.8333333333,119.0,0.2,0.4540000000000001,0.7000000000000001,0.2,2.5064283204,0.4087620298,1.6788596493999999,-1.0199570219,0.3589108911,0.025156151600000003,2.3447643212,0.265956399,1.2753297344,-1.1757870109,383.0,3.6,4.5,-283.3333333333,-313.6666666667,2.0730015068000003,0.34951873250000004,1.2126717399,30.3333333333,65.3263888889,2.1292489513999997,0.31066397760000003,2.4816341355,-0.8112951939,5.5,5.5,5.5,4.0,4.5,-39.0,-0.37460113899999997,-0.6968417218,0.4656789193,0.0007479227000000001,1.9571345522,-0.0974370019,0.26487487309999996,2.7,3.8888888889,3.0,3.4666666667,2791.7305555556,-27.0,2.0,2539.9166666667,0.040927115726,0.4608290779130001,-2.0,-2.0909090909,-2.0,-2.0714285714,-2.0,0.3995219635,0.4837047450000001
s265,0.9050471122,0.0003451269,1.7886413075,1.95,-25.1739130435,-0.23333333329999997,564.0,-18.7826086957,-0.23333333329999997,410.0,-0.5944529315,-0.4401560679,2.0498701604,0.28782189539999997,1.6896417097999998,-0.6476315222,-0.0008273732,-0.0027303162,-0.012794921899999999,-4.0,-3.9642857143,-4.9333333333,3.0,3.75,3.6,2.0,36.0,1.879245218,0.2208161971,1.44307024,0.6666666667000001,-0.1666666667,10.0,2.2204460489999999e-16,1.0,0.0036666666999999997,-2.3333333333,6.958333333300001,0.065152134,2.0,-0.0090806616,-3.0481927711,-1.0833333333,1.0909090909,0.6466681504999999,-0.3851428674,7.2,4.9,0.7838007201999999,0.3788648143,1.6200558159,-0.0505888441,0.19444444440000003,2.3333333333,4.3333333333,2.3333333333,3.0,3.8333333332999997,4.0,3.0,4.8333333333,6.0,1.5,2.8333333332999997,5.0,3.6666666667,2.8333333332999997,5.833333333300001,-3.3345497252999996,-3.5515135598,0.7854717698220003,1.1663801983,0.073487965,1.5008470888999998,50.0,-55.5555555556,-40.740740740700005,3.3333333332999997,4.5,2.875,2.625,3.25,3.4285714286,3.75,49.0,0.5047619047999999,27.0,129.0,6.0,-1.5625,1.7333333333,0.6584772348,0.0012880778,0.7155580997000001,0.0017411071,0.6111111111,-0.0636371852,-0.06403124240000001,-0.0256124969,4.0,-1.2345486804800003,1.6303276977,0.35828172399999997,1.29745235,0.1127441155,3.6,-309.08666666666403,2.244314186697,0.30638422384900005,1.4397963379820005,-8.53,56.935,37.0,-0.5516564160859998,-0.1250539022909998,0.5271598123,6.0,0.7995022117,0.44906255829999997,1.9485700038999998,-0.6393449472,0.5833333333,0.4166666667,0.5766666666639998,0.5833333333,114.0,0.7000000000000001,1.0,0.8,0.8,1.2974933476,0.390578809663,1.8727816121300007,-0.3624813916,0.4229828851,0.0805766881,2.400574706,0.26461342860000003,0.9499034383,-1.0874181065000001,372.0,5.2,5.3,-273.3333333333,-303.8333333333,1.6538277847999998,0.3213209177,1.2189383019,30.5,96.6861111111,1.8369002052,0.1853471722,2.5252013066999996,-0.7751658342000001,4.5,5.5,6.5,4.0,7.0,-48.0,-0.1399415534,-0.382414297,0.6712380791,0.0022280687,1.9152120939,-0.0334022898,0.193513459,3.8,4.0,2.6666666667000003,4.2666666667,2173.7783333333,-8.0,6.0,3099.75,-0.38299225229999995,1.6653345369999998e-16,-1.9,-2.0909090909,-2.5833333333,-3.2142857143,-3.5833333332999997,0.1908178884,0.6324724611
s269,0.9650949465599998,0.10666916409699996,1.658613906415,1.8419999999999999,-43.411764705900005,-0.43333333329999996,698.0,-28.529411764699997,-0.43333333329999996,443.0,-0.2791129241,-1.0673737252,2.4580070535000003,0.3439126146,1.4484590396,-0.637267475,-0.00011753229999999999,-0.0021016235,-0.000625,-4.5333333333,-4.2142857143,-4.7333333333,3.5,4.0,3.8,3.1428571429,40.0,2.7741803496,0.2812410264,1.3691277730000002,0.5,-0.33333333330000003,12.625,0.0291666667,1.0,-0.0011666667,-6.291666666699999,18.2916666667,-0.08392282960000001,1.0,0.0008694534,-3.1430868167000003,-1.4166666666999999,1.7272727273,-0.0446213783,-0.9901976213,7.665000000000001,6.2,1.202709403,0.4851279813,1.8590365212,0.5322630003000001,0.25,2.8333333332999997,1.3333333333,1.1666666667,3.3333333332999997,3.6666666667,4.1666666667,4.8333333333,4.0,2.8333333332999997,2.3333333333,2.3333333333,1.0,3.6666666667,5.1666666667,5.5,-6.6797145761,-5.1673499049,0.9285714286,1.8007118715000001,0.1888408309,1.7036523584999999,22.2222222222,-0.0,-33.3333333333,6.333333333300001,4.0,2.875,3.25,3.75,3.2857142857,4.5,45.0,0.7428571429,33.0,108.0,10.0,-1.6875,1.6666666666999999,0.93203125,0.0011740332000000002,1.0,0.001676346,0.8333333333,-0.0256124969,-0.06403124240000001,-0.06403124240000001,5.0,-1.691172011,1.1457548892,0.3403071136,1.1676578811,-0.2349062441,3.6666666667,-325.1666666667,2.7804233709,0.27777360219999997,1.3756999035,-6.0,-10.0,35.0,3.380233545833001,-3.617251501354,0.6525905031,7.0,1.3389100244,0.643089672,2.1415628711,-0.5667427673000001,0.6666666667000001,0.4166666667,0.4166666667,0.8333333333,124.0,0.5,0.9,0.7000000000000001,0.8,3.4339197319,0.3793483564,2.1296188534,-2.1418906388999996,0.457002457,0.0511903629,2.5041219464,0.3088967259,1.1323106446,0.2386124884,338.0,5.6,5.9,-300.8333333333,-327.3333333333,2.2379525500999997,0.3057152754,1.1565362092,26.5,3.4416666667,1.6088486739,0.344245642,1.6748447655,-1.1015207186,4.0,6.0,4.5,4.5,5.0,-27.0,-0.20063249519999998,0.2008878247,1.2240799340000001,0.16865060920000002,1.8188107472,0.0665221098,0.1875659169,2.7,4.0,3.1111111111,4.0,2714.4598765432,-13.0,8.0,4887.0833333333,1.437685307,2.0820423234,-1.4,-2.2727272727,-2.5833333333,-2.7142857143,-3.75,0.8198669131999999,0.32098996609999997
s273,0.6935111473000001,0.0005000941,2.389557967,1.95,-24.761904761900002,-0.30000000000000004,490.0,-19.75,-0.33333333330000003,380.0,-0.4587319996,-0.4095236511,4.7844704503,0.3916637096,2.8127059923,-1.1084480043,-3.18892e-05,-0.0001314659,-0.0064716797,-2.6666666667000003,-3.1785714286,-3.2666666667000004,3.25,2.0,3.6,2.8571428571,59.0,7.8239478152999995,0.37110827409999997,2.1722677423,1.0,-0.0,9.1666666667,0.0166666667,1.0,-0.003,-2.0833333333,10.5,0.08397017710000002,2.0,-0.0015340167999999999,-1.6304753029,-1.0,1.0909090909,-0.0912419511,-0.917553975,8.8,7.1,2.4974395510000003,0.5921228196,2.152371274,-0.2390222264,0.1388888889,2.6666666667000003,2.0,1.8333333333,2.1666666667,3.3333333332999997,4.1666666667,5.1666666667,4.8333333333,6.333333333300001,4.0,2.6666666667000003,2.1666666667,2.0,1.8333333333,4.8333333333,3.2379679644,1.3258256325009998,1.0,4.6089168023000004,0.31196895609999997,1.9420369564,11.1111111111,-22.2222222222,-18.5185185185,4.5,2.0,4.5,4.375,3.5,3.8571428571,3.625,44.0,0.9714285714,34.0,161.0,7.0,-1.0,1.0666666667,0.8220962524000001,0.0008248242,0.943359375,0.0009889722,0.6944444444,-0.0038729833,-0.009797959,-0.06403124240000001,4.0,-0.382119634,1.9573505788999999,0.4984354407,2.8155900811000003,-0.7206472204000001,4.9333333333,-445.0,3.6692073382999997,0.4198458746,1.3743277615,-24.0,43.0,48.0,-23.6448153655,29.942451503,0.4944998318,14.0,2.0074430313,0.6261122979,2.2027200253,-0.7074037773,0.9166666667,0.8333333333,0.75,1.0,132.0,0.0,0.4,0.5,0.0,3.1753048695999997,0.5337610382,2.0213889309,-1.264245353,0.4235588972,0.1081432622,5.391294035900001,0.3834627510000001,1.6185764509,-1.8982806635,415.0,6.9,5.4,-368.0,-388.8333333333,5.1976449433,0.49302855520000005,2.232527845,20.8333333333,2.3138888888999998,2.9048491056,0.4465259094,2.2452300328,-1.2138418885,5.0,6.5,7.0,3.0,5.0,-27.0,-1.4203394006,-0.3086766437199998,1.7051156968,0.2260557641,2.7165354512,0.5477235437,1.2774902084,2.7,4.3333333333,1.7777777778,2.3333333333,2019.6266666667002,-13.0,8.0,2751.1666666666997,1.3816050208000001,2.7033608607,-1.2,-1.5454545455000002,-1.3333333333,-1.0714285714,-1.6666666666999999,0.8895616256000001,0.17557143329999997
